merchant_id,doc_id
M09670,D037149
M20918,D037150
M35960,D037151
M42481,D037152
M29809,D037153
M45286,D037154
M29434,D037155
M42156,D037156
M30554,D037157
M25862,D037158
M27690,D037159
M41898,D037160
M33689,D037161
M18841,D037162
M48435,D037163
M10793,D037164
M02064,D037165
M43866,D037166
M05814,D037167
M45024,D037168
M11942,D037169
M00081,D037170
M18577,D037171
M35886,D037172
M41113,D037173
M36028,D037174
M00403,D037175
M22553,D037176
M09270,D037177
M09987,D037178
M19028,D037179
M49067,D037180
M15185,D037181
M18205,D037182
M21732,D037183
M49595,D037184
M13075,D037185
M15828,D037186
M44645,D037187
M23698,D037188
M00053,D037189
M06832,D037190
M23078,D037191
M17964,D037192
M41049,D037193
M08022,D037194
M15196,D037195
M14394,D037196
M27697,D037197
M00041,D037198
M41064,D037199
M15869,D037200
M49968,D037201
M35765,D037202
M45670,D037203
M30328,D037204
M49084,D037205
M45810,D037206
M26837,D037207
M35599,D037208
M10361,D037209
M42533,D037210
M21143,D037211
M44351,D037212
M15852,D037213
M29908,D037214
M12796,D037215
M37629,D037216
M04824,D037217
M38000,D037218
M45599,D037219
M33657,D037220
M02784,D037221
M23529,D037222
M35568,D037223
M12897,D037224
M40814,D037225
M46249,D037226
M23687,D037227
M07932,D037228
M17917,D037229
M20511,D037230
M44125,D037231
M07767,D037232
M06490,D037233
M19521,D037234
M39273,D037235
M15553,D037236
M34437,D037237
M24447,D037238
M17283,D037239
M08493,D037240
M33224,D037241
M06986,D037242
M07415,D037243
M24717,D037244
M11084,D037245
M49707,D037246
M31080,D037247
M01046,D037248
M17794,D037249
M08979,D037250
M44168,D037251
M17355,D037252
M29081,D037253
M22009,D037254
M11597,D037255
M11724,D037256
M45354,D037257
M11483,D037258
M14365,D037259
M08144,D037260
M15063,D037261
M14838,D037262
M10444,D037263
M38286,D037264
M30585,D037265
M18300,D037266
M47533,D037267
M30935,D037268
M38720,D037269
M04449,D037270
M27250,D037271
M21258,D037272
M04958,D037273
M21076,D037274
M28367,D037275
M37581,D037276
M37565,D037277
M12981,D037278
M44489,D037279
M18578,D037280
M23590,D037281
M26468,D037282
M39758,D037283
M47558,D037284
M30846,D037285
M48146,D037286
M16481,D037287
M42939,D037288
M22264,D037289
M25187,D037290
M33134,D037291
M43125,D037292
M37172,D037293
M05387,D037294
M04417,D037295
M20365,D037296
M44915,D037297
M32879,D037298
M14968,D037299
M13554,D037300
M42889,D037301
M17972,D037302
M40325,D037303
M47610,D037304
M44067,D037305
M14949,D037306
M37306,D037307
M21771,D037308
M01908,D037309
M34052,D037310
M04037,D037311
M38219,D037312
M00606,D037313
M17728,D037314
M27523,D037315
M22662,D037316
M27738,D037317
M12153,D037318
M48547,D037319
M26490,D037320
M03870,D037321
M33215,D037322
M35236,D037323
M45648,D037324
M43713,D037325
M43744,D037326
M25782,D037327
M01179,D037328
M44936,D037329
M08475,D037330
M24226,D037331
M36774,D037332
M23174,D037333
M12063,D037334
M27358,D037335
M08773,D037336
M00034,D037337
M06397,D037338
M03362,D037339
M32418,D037340
M13995,D037341
M39594,D037342
M01905,D037343
M21457,D037344
M08729,D037345
M47774,D037346
M43845,D037347
M31519,D037348
M22039,D037349
M02055,D037350
M25576,D037351
M25804,D037352
M36862,D037353
M38113,D037354
M13689,D037355
M40524,D037356
M46486,D037357
M13253,D037358
M48978,D037359
M07205,D037360
M34396,D037361
M45372,D037362
M23735,D037363
M34882,D037364
M00823,D037365
M02770,D037366
M37026,D037367
M38982,D037368
M49862,D037369
M01647,D037370
M22277,D037371
M01226,D037372
M47327,D037373
M48846,D037374
M41774,D037375
M07136,D037376
M15907,D037377
M36701,D037378
M20295,D037379
M48240,D037380
M47662,D037381
M21501,D037382
M27436,D037383
M47180,D037384
M22387,D037385
M19948,D037386
M41103,D037387
M06961,D037388
M31355,D037389
M16335,D037390
M27682,D037391
M46623,D037392
M42735,D037393
M00379,D037394
M02386,D037395
M03595,D037396
M39264,D037397
M25636,D037398
M33340,D037399
M00219,D037400
M35409,D037401
M18606,D037402
M18992,D037403
M09105,D037404
M46991,D037405
M47528,D037406
M20951,D037407
M34426,D037408
M49081,D037409
M38529,D037410
M27263,D037411
M35791,D037412
M46963,D037413
M35901,D037414
M03826,D037415
M02908,D037416
M24292,D037417
M02217,D037418
M19806,D037419
M44667,D037420
M44439,D037421
M08135,D037422
M06849,D037423
M36278,D037424
M43667,D037425
M44120,D037426
M47966,D037427
M38346,D037428
M00011,D037429
M23489,D037430
M17761,D037431
M10034,D037432
M16501,D037433
M36282,D037434
M32402,D037435
M44924,D037436
M25626,D037437
M04553,D037438
M38949,D037439
M03615,D037440
M28461,D037441
M23744,D037442
M31388,D037443
M32216,D037444
M27137,D037445
M33345,D037446
M43440,D037447
M28668,D037448
M25765,D037449
M04214,D037450
M15194,D037451
M00532,D037452
M03655,D037453
M38589,D037454
M32843,D037455
M36740,D037456
M33306,D037457
M07598,D037458
M23736,D037459
M45436,D037460
M18301,D037461
M42990,D037462
M15089,D037463
M35787,D037464
M28771,D037465
M27855,D037466
M32808,D037467
M37542,D037468
M49220,D037469
M16371,D037470
M13930,D037471
M03621,D037472
M18471,D037473
M25289,D037474
M44730,D037475
M08148,D037476
M45961,D037477
M37393,D037478
M38513,D037479
M33243,D037480
M03770,D037481
M18890,D037482
M41847,D037483
M05494,D037484
M10895,D037485
M13530,D037486
M02385,D037487
M21389,D037488
M46420,D037489
M47657,D037490
M08565,D037491
M44414,D037492
M11848,D037493
M19108,D037494
M38121,D037495
M19982,D037496
M19253,D037497
M05274,D037498
M14597,D037499
M05933,D037500
M34864,D037501
M39171,D037502
M06324,D037503
M09991,D037504
M00657,D037505
M25238,D037506
M00145,D037507
M10590,D037508
M01250,D037509
M05855,D037510
M43872,D037511
M06027,D037512
M34261,D037513
M24384,D037514
M39875,D037515
M11342,D037516
M05571,D037517
M06749,D037518
M18022,D037519
M40946,D037520
M35242,D037521
M49084,D037522
M37687,D037523
M48173,D037524
M47049,D037525
M49237,D037526
M34451,D037527
M49553,D037528
M17238,D037529
M10274,D037530
M01650,D037531
M12375,D037532
M36721,D037533
M15618,D037534
M38165,D037535
M17498,D037536
M03872,D037537
M19600,D037538
M11915,D037539
M34348,D037540
M04489,D037541
M33799,D037542
M14716,D037543
M42409,D037544
M01030,D037545
M25370,D037546
M30214,D037547
M43392,D037548
M12105,D037549
M05996,D037550
M18181,D037551
M23135,D037552
M15707,D037553
M27299,D037554
M41297,D037555
M38375,D037556
M40885,D037557
M34767,D037558
M38318,D037559
M28765,D037560
M20678,D037561
M17087,D037562
M33757,D037563
M09362,D037564
M03356,D037565
M45262,D037566
M00568,D037567
M42941,D037568
M05561,D037569
M40017,D037570
M02006,D037571
M13609,D037572
M21828,D037573
M38398,D037574
M28227,D037575
M39194,D037576
M32381,D037577
M11778,D037578
M04888,D037579
M38992,D037580
M21001,D037581
M11405,D037582
M14511,D037583
M19921,D037584
M31890,D037585
M38635,D037586
M43959,D037587
M46984,D037588
M48287,D037589
M40882,D037590
M33721,D037591
M42973,D037592
M42883,D037593
M05421,D037594
M01541,D037595
M05049,D037596
M17851,D037597
M05203,D037598
M48610,D037599
M14260,D037600
M31443,D037601
M17247,D037602
M29900,D037603
M38936,D037604
M37914,D037605
M30459,D037606
M49842,D037607
M48115,D037608
M23779,D037609
M18837,D037610
M41586,D037611
M05423,D037612
M13016,D037613
M32919,D037614
M05768,D037615
M09482,D037616
M17093,D037617
M27388,D037618
M36159,D037619
M12934,D037620
M11751,D037621
M04841,D037622
M19589,D037623
M47640,D037624
M37977,D037625
M03571,D037626
M34557,D037627
M29366,D037628
M47542,D037629
M10555,D037630
M16902,D037631
M27525,D037632
M11859,D037633
M24980,D037634
M48444,D037635
M01419,D037636
M04977,D037637
M39208,D037638
M25462,D037639
M34176,D037640
M19888,D037641
M10138,D037642
M38036,D037643
M21615,D037644
M13967,D037645
M30185,D037646
M05512,D037647
M06632,D037648
M18167,D037649
M12317,D037650
M05056,D037651
M44078,D037652
M21712,D037653
M34350,D037654
M09874,D037655
M31869,D037656
M17150,D037657
M47910,D037658
M21245,D037659
M37319,D037660
M25219,D037661
M12633,D037662
M14412,D037663
M06092,D037664
M02265,D037665
M44121,D037666
M09481,D037667
M10229,D037668
M10529,D037669
M06169,D037670
M21438,D037671
M47271,D037672
M42897,D037673
M03159,D037674
M03066,D037675
M38646,D037676
M35339,D037677
M24802,D037678
M26771,D037679
M21117,D037680
M12854,D037681
M45587,D037682
M14254,D037683
M32673,D037684
M32460,D037685
M48551,D037686
M27296,D037687
M30464,D037688
M20904,D037689
M49393,D037690
M20032,D037691
M47865,D037692
M42508,D037693
M35497,D037694
M07289,D037695
M42055,D037696
M24574,D037697
M37136,D037698
M29004,D037699
M04120,D037700
M12615,D037701
M02389,D037702
M18555,D037703
M30476,D037704
M39779,D037705
M29344,D037706
M43345,D037707
M34390,D037708
M17158,D037709
M32263,D037710
M02086,D037711
M14307,D037712
M19857,D037713
M20620,D037714
M35766,D037715
M01572,D037716
M35593,D037717
M26917,D037718
M07438,D037719
M10864,D037720
M35972,D037721
M17008,D037722
M32078,D037723
M19560,D037724
M44141,D037725
M16532,D037726
M22093,D037727
M13296,D037728
M06564,D037729
M27037,D037730
M36238,D037731
M23019,D037732
M23721,D037733
M05343,D037734
M22003,D037735
M22298,D037736
M01152,D037737
M14045,D037738
M13461,D037739
M28951,D037740
M27249,D037741
M35634,D037742
M21399,D037743
M33526,D037744
M03138,D037745
M39168,D037746
M35010,D037747
M18513,D037748
M12667,D037749
M14403,D037750
M09468,D037751
M08674,D037752
M17657,D037753
M40536,D037754
M22438,D037755
M36645,D037756
M36471,D037757
M12311,D037758
M47749,D037759
M04535,D037760
M31040,D037761
M37691,D037762
M30065,D037763
M40392,D037764
M15355,D037765
M04549,D037766
M15090,D037767
M09200,D037768
M35676,D037769
M07127,D037770
M00891,D037771
M12027,D037772
M39658,D037773
M06293,D037774
M39085,D037775
M33999,D037776
M49861,D037777
M24087,D037778
M21327,D037779
M48789,D037780
M29106,D037781
M49191,D037782
M28765,D037783
M01017,D037784
M22211,D037785
M36391,D037786
M00468,D037787
M38268,D037788
M47729,D037789
M34864,D037790
M19396,D037791
M31211,D037792
M21599,D037793
M31116,D037794
M21914,D037795
M34416,D037796
M35377,D037797
M40532,D037798
M46728,D037799
M06439,D037800
M46485,D037801
M34404,D037802
M35421,D037803
M44501,D037804
M38555,D037805
M11792,D037806
M49982,D037807
M13298,D037808
M33699,D037809
M20827,D037810
M19541,D037811
M32413,D037812
M26881,D037813
M27225,D037814
M30636,D037815
M17262,D037816
M18154,D037817
M33414,D037818
M14743,D037819
M31185,D037820
M06509,D037821
M10045,D037822
M20155,D037823
M40329,D037824
M30969,D037825
M25774,D037826
M45891,D037827
M18950,D037828
M13798,D037829
M20590,D037830
M27377,D037831
M33198,D037832
M07299,D037833
M45857,D037834
M48744,D037835
M10214,D037836
M05277,D037837
M29180,D037838
M12925,D037839
M32890,D037840
M35689,D037841
M04378,D037842
M31653,D037843
M14406,D037844
M24491,D037845
M33117,D037846
M45649,D037847
M12317,D037848
M24789,D037849
M11731,D037850
M23559,D037851
M33105,D037852
M46501,D037853
M12438,D037854
M46377,D037855
M29857,D037856
M09982,D037857
M43617,D037858
M31312,D037859
M46622,D037860
M09780,D037861
M02705,D037862
M13073,D037863
M18254,D037864
M14090,D037865
M16845,D037866
M26004,D037867
M32595,D037868
M43520,D037869
M02821,D037870
M08960,D037871
M02264,D037872
M28408,D037873
M16871,D037874
M47474,D037875
M11069,D037876
M09224,D037877
M17301,D037878
M28077,D037879
M34455,D037880
M16625,D037881
M23489,D037882
M42431,D037883
M17255,D037884
M46154,D037885
M33336,D037886
M46296,D037887
M43058,D037888
M31643,D037889
M19880,D037890
M05926,D037891
M01183,D037892
M09021,D037893
M20596,D037894
M25299,D037895
M40937,D037896
M13977,D037897
M05663,D037898
M15888,D037899
M38401,D037900
M25229,D037901
M07973,D037902
M15030,D037903
M14319,D037904
M11749,D037905
M02171,D037906
M40817,D037907
M31696,D037908
M18787,D037909
M34930,D037910
M12121,D037911
M36657,D037912
M32432,D037913
M38586,D037914
M06381,D037915
M00153,D037916
M29695,D037917
M30170,D037918
M42101,D037919
M31706,D037920
M48566,D037921
M11120,D037922
M08551,D037923
M11063,D037924
M22352,D037925
M41231,D037926
M38811,D037927
M48373,D037928
M20465,D037929
M25694,D037930
M06134,D037931
M21385,D037932
M22474,D037933
M28580,D037934
M35716,D037935
M13997,D037936
M25377,D037937
M34735,D037938
M02631,D037939
M26077,D037940
M42837,D037941
M02086,D037942
M41572,D037943
M35179,D037944
M20727,D037945
M41350,D037946
M07180,D037947
M10966,D037948
M26832,D037949
M29317,D037950
M13127,D037951
M04714,D037952
M06702,D037953
M46713,D037954
M37018,D037955
M34555,D037956
M34218,D037957
M03127,D037958
M22626,D037959
M30407,D037960
M25539,D037961
M42137,D037962
M45158,D037963
M20346,D037964
M12783,D037965
M47189,D037966
M36602,D037967
M43130,D037968
M08274,D037969
M04900,D037970
M29263,D037971
M35379,D037972
M12829,D037973
M03520,D037974
M46892,D037975
M44660,D037976
M00573,D037977
M45695,D037978
M35278,D037979
M14632,D037980
M06848,D037981
M49077,D037982
M17739,D037983
M35423,D037984
M06739,D037985
M04679,D037986
M09851,D037987
M09680,D037988
M41923,D037989
M00951,D037990
M43121,D037991
M22241,D037992
M06337,D037993
M13426,D037994
M29564,D037995
M28209,D037996
M26041,D037997
M08762,D037998
M27894,D037999
M30489,D038000
M05096,D038001
M35406,D038002
M49813,D038003
M06166,D038004
M10697,D038005
M18492,D038006
M30451,D038007
M45498,D038008
M13777,D038009
M08032,D038010
M28006,D038011
M49202,D038012
M47485,D038013
M07983,D038014
M26818,D038015
M04957,D038016
M32994,D038017
M00945,D038018
M24850,D038019
M17246,D038020
M10161,D038021
M26455,D038022
M26609,D038023
M37173,D038024
M49792,D038025
M24720,D038026
M45291,D038027
M00531,D038028
M27746,D038029
M47889,D038030
M32092,D038031
M19858,D038032
M31570,D038033
M45082,D038034
M09907,D038035
M17091,D038036
M14641,D038037
M21122,D038038
M29474,D038039
M23277,D038040
M41132,D038041
M07210,D038042
M07477,D038043
M38922,D038044
M44358,D038045
M17196,D038046
M28665,D038047
M05704,D038048
M33140,D038049
M33087,D038050
M34511,D038051
M29150,D038052
M31927,D038053
M33345,D038054
M26057,D038055
M16838,D038056
M11665,D038057
M27588,D038058
M04521,D038059
M11432,D038060
M07361,D038061
M34601,D038062
M10784,D038063
M23570,D038064
M26518,D038065
M30050,D038066
M48642,D038067
M19877,D038068
M10491,D038069
M44652,D038070
M20292,D038071
M31009,D038072
M23144,D038073
M07341,D038074
M24667,D038075
M39909,D038076
M39727,D038077
M21814,D038078
M47467,D038079
M19882,D038080
M11315,D038081
M21662,D038082
M17268,D038083
M10196,D038084
M17267,D038085
M03674,D038086
M19669,D038087
M44809,D038088
M10162,D038089
M17604,D038090
M39151,D038091
M25834,D038092
M19258,D038093
M26966,D038094
M45986,D038095
M41273,D038096
M33999,D038097
M24352,D038098
M45239,D038099
M19356,D038100
M44143,D038101
M42843,D038102
M29804,D038103
M33228,D038104
M20819,D038105
M20712,D038106
M08436,D038107
M45605,D038108
M30271,D038109
M46973,D038110
M29944,D038111
M22980,D038112
M38889,D038113
M09638,D038114
M33447,D038115
M15157,D038116
M24188,D038117
M33606,D038118
M47170,D038119
M19970,D038120
M49604,D038121
M18340,D038122
M17630,D038123
M26516,D038124
M23906,D038125
M36655,D038126
M41467,D038127
M38355,D038128
M09251,D038129
M25389,D038130
M05626,D038131
M49914,D038132
M35222,D038133
M36802,D038134
M21749,D038135
M11915,D038136
M24787,D038137
M47262,D038138
M31728,D038139
M28888,D038140
M49518,D038141
M18875,D038142
M37521,D038143
M36404,D038144
M09792,D038145
M13234,D038146
M10658,D038147
M35325,D038148
M11916,D038149
M32446,D038150
M48029,D038151
M01735,D038152
M31926,D038153
M02589,D038154
M46395,D038155
M10788,D038156
M35703,D038157
M42020,D038158
M16017,D038159
M03123,D038160
M08605,D038161
M49067,D038162
M34152,D038163
M41586,D038164
M46550,D038165
M46166,D038166
M10570,D038167
M37027,D038168
M34426,D038169
M41837,D038170
M45527,D038171
M20697,D038172
M29606,D038173
M23090,D038174
M32269,D038175
M48316,D038176
M10770,D038177
M37076,D038178
M00343,D038179
M31265,D038180
M03542,D038181
M09580,D038182
M45866,D038183
M39641,D038184
M03905,D038185
M32067,D038186
M35615,D038187
M33781,D038188
M13341,D038189
M08330,D038190
M00322,D038191
M16316,D038192
M25144,D038193
M44595,D038194
M47294,D038195
M34052,D038196
M42323,D038197
M31242,D038198
M41731,D038199
M00091,D038200
M14878,D038201
M36489,D038202
M38769,D038203
M12564,D038204
M25401,D038205
M02949,D038206
M01983,D038207
M41058,D038208
M28431,D038209
M19265,D038210
M13924,D038211
M17430,D038212
M15005,D038213
