merchant_id,application_id
M22282,A003910
M22283,A016674
M22284,A000028
M22285,A013520
M22286,A036098
M22287,A028408
M22288,A039103
M22289,A024620
M22290,A035146
M22291,A016341
M22292,A022276
M22293,A036280
M22294,A027918
M22295,A030837
M22296,A020158
M22297,A029872
M22298,A002015
M22299,A046675
M22300,A039607
M22301,A029407
M22302,A043415
M22303,A047607
M22304,A045217
M22305,A008878
M22306,A027940
M22307,A043496
M22308,A034882
M22309,A015298
M22310,A026736
M22311,A014846
M22312,A010719
M22313,A040337
M22314,A020426
M22315,A026769
M22316,A021198
M22317,A006713
M22318,A021052
M22319,A045829
M22320,A033264
M22321,A005663
M22322,A032150
M22323,A049552
M22324,A034183
M22325,A017676
M22326,A017634
M22327,A027304
M22328,A047332
M22329,A049860
M22330,A035538
M22331,A019469
M22332,A019980
M22333,A026114
M22334,A038115
M22335,A039235
M22336,A014589
M22337,A032397
M22338,A019135
M22339,A038718
M22340,A019871
M22341,A022962
M22342,A014020
M22343,A005399
M22344,A022321
M22345,A008296
M22346,A013450
M22347,A021686
M22348,A022826
M22349,A006178
M22350,A017738
M22351,A029148
M22352,A040043
M22353,A013868
M22354,A036899
M22355,A013134
M22356,A016332
M22357,A013682
M22358,A046938
M22359,A005978
M22360,A034482
M22361,A020681
M22362,A037712
M22363,A044703
M22364,A011528
M22365,A027041
M22366,A044262
M22367,A015775
M22368,A003768
M22369,A006823
M22370,A034783
M22371,A003529
M22372,A010697
M22373,A006264
M22374,A008817
M22375,A024079
M22376,A016671
M22377,A014907
M22378,A034753
M22379,A035816
M22380,A023379
M22381,A035772
M22382,A002494
M22383,A009883
M22384,A008541
M22385,A045979
M22386,A042518
M22387,A034027
M22388,A002735
M22389,A019191
M22390,A023438
M22391,A013033
M22392,A009397
M22393,A032800
M22394,A037946
M22395,A026318
M22396,A034457
M22397,A028948
M22398,A047022
M22399,A029353
M22400,A046142
M22401,A013138
M22402,A008863
M22403,A016663
M22404,A032770
M22405,A035820
M22406,A047641
M22407,A001095
M22408,A032649
M22409,A015995
M22410,A004097
M22411,A036697
M22412,A008261
M22413,A017851
M22414,A017079
M22415,A031221
M22416,A031916
M22417,A029878
M22418,A045178
M22419,A001630
M22420,A040820
M22421,A017780
M22422,A035396
M22423,A027813
M22424,A012336
M22425,A040766
M22426,A024510
M22427,A043913
M22428,A025278
M22429,A011330
M22430,A045113
M22431,A015064
M22432,A035747
M22433,A016126
M22434,A022562
M22435,A004894
M22436,A027593
M22437,A024545
M22438,A041686
M22439,A043180
M22440,A020425
M22441,A018683
M22442,A004362
M22443,A041168
M22444,A002946
M22445,A049566
M22446,A025617
M22447,A030275
M22448,A029174
M22449,A006248
M22450,A011603
M22451,A006630
M22452,A044731
M22453,A036129
M22454,A044526
M22455,A022074
M22456,A029214
M22457,A018718
M22458,A009203
M22459,A013530
M22460,A028153
M22461,A002137
M22462,A017442
M22463,A048201
M22464,A040575
M22465,A036846
M22466,A001575
M22467,A045755
M22468,A030212
M22469,A032067
M22470,A013929
M22471,A037786
M22472,A021186
M22473,A017863
M22474,A008983
M22475,A032826
M22476,A039699
M22477,A035196
M22478,A006873
M22479,A026483
M22480,A008084
M22481,A044903
M22482,A000190
M22483,A034941
M22484,A009790
M22485,A021657
M22486,A014279
M22487,A024730
M22488,A044288
M22489,A016097
M22490,A023216
M22491,A047425
M22492,A036393
M22493,A046146
M22494,A019674
M22495,A044198
M22496,A026961
M22497,A020255
M22498,A031439
M22499,A021981
M22500,A034216
M22501,A027797
M22502,A009356
M22503,A046589
M22504,A026715
M22505,A017172
M22506,A043543
M22507,A035390
M22508,A024002
M22509,A013685
M22510,A035343
M22511,A025928
M22512,A037744
M22513,A019828
M22514,A046657
M22515,A024106
M22516,A004971
M22517,A006157
M22518,A032822
M22519,A024966
M22520,A017635
M22521,A000321
M22522,A004357
M22523,A012226
M22524,A014167
M22525,A011351
M22526,A011946
M22527,A013891
M22528,A047688
M22529,A009787
M22530,A038885
M22531,A041640
M22532,A007819
M22533,A013305
M22534,A003450
M22535,A012124
M22536,A022374
M22537,A011001
M22538,A023933
M22539,A009566
M22540,A046579
M22541,A019576
M22542,A029199
M22543,A010282
M22544,A046905
M22545,A028582
M22546,A010587
M22547,A047981
M22548,A042734
M22549,A017862
M22550,A024987
M22551,A005843
M22552,A027802
M22553,A010052
M22554,A004185
M22555,A035535
M22556,A040481
M22557,A031532
M22558,A014447
M22559,A031875
M22560,A031902
M22561,A030011
M22562,A036952
M22563,A023483
M22564,A041164
M22565,A012358
M22566,A033117
M22567,A003721
M22568,A017596
M22569,A016627
M22570,A008325
M22571,A007404
M22572,A044752
M22573,A032441
M22574,A029881
M22575,A019373
M22576,A016457
M22577,A004741
M22578,A027330
M22579,A000131
M22580,A047977
M22581,A017460
M22582,A031428
M22583,A031047
M22584,A033018
M22585,A045842
M22586,A026012
M22587,A038806
M22588,A009138
M22589,A018579
M22590,A003932
M22591,A024437
M22592,A034571
M22593,A039096
M22594,A042948
M22595,A043354
M22596,A011992
M22597,A001572
M22598,A021937
M22599,A035978
M22600,A019887
M22601,A003699
M22602,A023833
M22603,A022693
M22604,A027630
M22605,A021541
M22606,A033806
M22607,A026133
M22608,A005753
M22609,A015310
M22610,A018317
M22611,A039525
M22612,A024007
M22613,A012469
M22614,A003345
M22615,A040793
M22616,A044876
M22617,A028291
M22618,A017558
M22619,A011240
M22620,A017663
M22621,A015848
M22622,A029468
M22623,A038197
M22624,A029716
M22625,A019847
M22626,A005662
M22627,A036152
M22628,A024392
M22629,A049939
M22630,A012359
M22631,A023757
M22632,A022472
M22633,A010856
M22634,A008407
M22635,A007370
M22636,A020960
M22637,A046055
M22638,A009884
M22639,A017246
M22640,A039851
M22641,A045445
M22642,A040363
M22643,A003205
M22644,A008652
M22645,A033744
M22646,A004616
M22647,A016322
M22648,A045034
M22649,A047176
M22650,A022409
M22651,A024620
M22652,A003107
M22653,A039981
M22654,A018339
M22655,A015282
M22656,A030607
M22657,A047237
M22658,A019946
M22659,A003657
M22660,A027646
M22661,A016618
M22662,A031319
M22663,A012286
M22664,A001248
M22665,A030939
M22666,A036350
M22667,A027354
M22668,A042999
M22669,A002110
M22670,A022950
M22671,A035896
M22672,A043660
M22673,A048896
M22674,A026309
M22675,A044819
M22676,A011411
M22677,A014581
M22678,A049842
M22679,A009952
M22680,A001688
M22681,A014745
M22682,A026787
M22683,A029586
M22684,A015295
M22685,A045558
M22686,A003458
M22687,A016339
M22688,A022359
M22689,A010191
M22690,A000485
M22691,A039008
M22692,A018526
M22693,A028743
M22694,A039746
M22695,A006894
M22696,A013027
M22697,A035279
M22698,A020344
M22699,A041734
M22700,A042154
M22701,A022896
M22702,A015509
M22703,A035565
M22704,A019045
M22705,A045393
M22706,A021759
M22707,A005688
M22708,A015667
M22709,A024538
M22710,A035070
M22711,A002446
M22712,A047421
M22713,A041396
M22714,A039295
M22715,A025231
M22716,A018027
M22717,A049489
M22718,A048069
M22719,A032512
M22720,A023232
M22721,A009635
M22722,A049428
M22723,A022919
M22724,A019171
M22725,A004598
M22726,A032998
M22727,A045419
M22728,A024109
M22729,A048142
M22730,A047998
M22731,A014706
M22732,A013688
M22733,A039305
M22734,A015152
M22735,A011661
M22736,A043383
M22737,A023367
M22738,A004756
M22739,A046273
M22740,A031794
M22741,A003358
M22742,A047308
M22743,A031602
M22744,A049282
M22745,A034875
M22746,A009903
M22747,A039401
M22748,A049236
M22749,A026415
M22750,A016547
M22751,A001661
M22752,A038354
M22753,A046873
M22754,A049403
M22755,A016427
M22756,A038893
M22757,A021482
M22758,A035114
M22759,A034246
M22760,A023184
M22761,A015849
M22762,A035990
M22763,A024575
M22764,A033462
M22765,A045992
M22766,A006016
M22767,A015275
M22768,A027213
M22769,A000520
M22770,A003410
M22771,A030780
M22772,A045099
M22773,A035884
M22774,A016204
M22775,A027906
M22776,A018720
M22777,A021438
M22778,A041250
M22779,A024631
M22780,A016032
M22781,A022682
M22782,A033877
M22783,A036000
M22784,A030236
M22785,A014972
M22786,A012198
M22787,A018777
M22788,A049660
M22789,A027195
M22790,A019642
M22791,A040941
M22792,A004646
M22793,A046455
M22794,A007235
M22795,A003490
M22796,A018910
M22797,A045921
M22798,A005968
M22799,A039308
M22800,A004772
M22801,A049043
M22802,A004274
M22803,A024059
M22804,A041502
M22805,A003383
M22806,A009584
M22807,A009285
M22808,A047331
M22809,A019802
M22810,A047035
M22811,A039002
M22812,A027312
M22813,A005778
M22814,A035066
M22815,A030473
M22816,A038328
M22817,A027890
M22818,A003088
M22819,A034859
M22820,A024082
M22821,A016744
M22822,A012248
M22823,A011063
M22824,A039529
M22825,A010568
M22826,A043499
M22827,A044285
M22828,A020837
M22829,A000506
M22830,A017467
M22831,A011180
M22832,A000297
M22833,A045694
M22834,A033312
M22835,A008849
M22836,A047261
M22837,A025505
M22838,A032114
M22839,A016143
M22840,A015760
M22841,A017684
M22842,A021829
M22843,A045373
M22844,A026521
M22845,A028919
M22846,A020450
M22847,A045091
M22848,A039022
M22849,A001891
M22850,A008567
M22851,A005433
M22852,A041039
M22853,A021883
M22854,A029839
M22855,A011356
M22856,A024121
M22857,A021773
M22858,A036141
M22859,A013858
M22860,A026591
M22861,A028064
M22862,A035831
M22863,A047630
M22864,A004858
M22865,A018715
M22866,A016667
M22867,A000617
M22868,A034757
M22869,A030897
M22870,A039135
M22871,A006934
M22872,A024742
M22873,A049286
M22874,A022536
M22875,A022486
M22876,A011269
M22877,A001073
M22878,A006126
M22879,A030741
M22880,A024183
M22881,A045420
M22882,A001067
M22883,A020215
M22884,A037241
M22885,A034437
M22886,A019792
M22887,A016348
M22888,A020233
M22889,A001573
M22890,A041138
M22891,A023630
M22892,A038022
M22893,A031502
M22894,A030613
M22895,A032487
M22896,A042200
M22897,A006820
M22898,A047321
M22899,A047807
M22900,A034974
M22901,A014402
M22902,A042647
M22903,A020418
M22904,A038675
M22905,A035269
M22906,A011744
M22907,A009881
M22908,A038880
M22909,A001159
M22910,A000385
M22911,A006633
M22912,A045903
M22913,A038142
M22914,A043543
M22915,A044961
M22916,A038765
M22917,A022909
M22918,A021316
M22919,A020866
M22920,A014499
M22921,A000492
M22922,A000512
M22923,A024363
M22924,A009912
M22925,A027578
M22926,A029158
M22927,A042140
M22928,A040809
M22929,A012352
M22930,A037750
M22931,A047056
M22932,A046532
M22933,A044347
M22934,A038657
M22935,A033749
M22936,A026337
M22937,A048592
M22938,A023811
M22939,A006235
M22940,A033317
M22941,A009722
M22942,A019392
M22943,A033729
M22944,A034208
M22945,A010849
M22946,A047896
M22947,A026600
M22948,A018478
M22949,A006292
M22950,A048469
M22951,A049903
M22952,A003584
M22953,A038212
M22954,A013231
M22955,A039069
M22956,A022484
M22957,A004908
M22958,A010819
M22959,A034971
M22960,A042868
M22961,A020650
M22962,A018892
M22963,A033528
M22964,A025004
M22965,A014643
M22966,A034670
M22967,A003125
M22968,A030666
M22969,A027199
M22970,A042500
M22971,A023533
M22972,A012778
M22973,A017491
M22974,A022443
M22975,A033705
M22976,A003496
M22977,A004194
M22978,A025535
M22979,A016780
M22980,A043330
M22981,A037722
M22982,A001513
M22983,A014303
M22984,A040981
M22985,A010039
M22986,A040162
M22987,A000133
M22988,A025744
M22989,A021982
M22990,A031617
M22991,A002014
M22992,A048927
M22993,A002150
M22994,A016625
M22995,A040597
M22996,A035232
M22997,A038044
M22998,A026944
M22999,A033368
M23000,A048404
M23001,A047824
M23002,A011649
M23003,A018992
M23004,A031501
M23005,A033019
M23006,A040101
M23007,A010458
M23008,A044733
M23009,A027934
M23010,A034302
M23011,A001095
M23012,A027433
M23013,A014698
M23014,A003686
M23015,A047968
M23016,A008126
M23017,A028933
M23018,A029554
M23019,A038159
M23020,A045796
M23021,A005166
M23022,A027815
M23023,A017213
M23024,A027967
M23025,A017099
M23026,A027409
M23027,A036931
M23028,A030288
M23029,A012821
M23030,A032523
M23031,A011261
M23032,A030825
M23033,A044248
M23034,A009937
M23035,A044216
M23036,A038485
M23037,A047432
M23038,A015435
M23039,A046319
M23040,A003398
M23041,A000216
M23042,A042181
M23043,A041859
M23044,A038097
M23045,A036832
M23046,A032941
M23047,A029787
M23048,A020189
M23049,A046137
M23050,A037693
M23051,A001209
M23052,A034195
M23053,A024049
M23054,A010183
M23055,A049607
M23056,A005324
M23057,A033210
M23058,A038941
M23059,A018997
M23060,A036996
M23061,A019575
M23062,A011858
M23063,A017797
M23064,A022653
M23065,A019243
M23066,A044215
M23067,A026101
M23068,A041100
M23069,A038956
M23070,A045532
M23071,A004926
M23072,A021241
M23073,A001701
M23074,A045469
M23075,A004586
M23076,A026445
M23077,A041220
M23078,A024504
M23079,A048333
M23080,A024566
M23081,A001738
M23082,A044898
M23083,A043742
M23084,A040510
M23085,A029303
M23086,A011069
M23087,A045017
M23088,A034757
M23089,A024187
M23090,A008405
M23091,A048771
M23092,A021720
M23093,A023695
M23094,A042377
M23095,A049251
M23096,A048670
M23097,A048123
M23098,A019010
M23099,A012925
M23100,A046382
M23101,A018849
M23102,A036656
M23103,A043232
M23104,A028394
M23105,A034747
M23106,A001303
M23107,A006023
M23108,A025274
M23109,A005161
M23110,A003961
M23111,A034762
M23112,A034044
M23113,A002234
M23114,A028832
M23115,A034774
M23116,A006729
M23117,A028723
M23118,A029621
M23119,A023118
M23120,A023409
M23121,A003661
M23122,A047629
M23123,A002622
M23124,A013467
M23125,A047255
M23126,A011799
M23127,A031566
M23128,A030360
M23129,A004581
M23130,A036256
M23131,A025421
M23132,A017851
M23133,A045030
M23134,A012448
M23135,A000505
M23136,A018056
M23137,A010463
M23138,A044061
M23139,A025367
M23140,A021988
M23141,A044230
M23142,A027046
M23143,A016603
M23144,A019742
M23145,A031074
M23146,A011187
M23147,A022145
M23148,A015238
M23149,A017684
M23150,A000845
M23151,A007539
M23152,A033271
M23153,A041702
M23154,A040678
M23155,A022217
M23156,A037412
M23157,A016919
M23158,A004734
M23159,A007166
M23160,A034734
M23161,A024106
M23162,A046416
M23163,A008333
M23164,A012954
M23165,A001505
M23166,A007871
M23167,A036555
M23168,A015560
M23169,A034325
M23170,A012494
M23171,A037513
M23172,A049719
M23173,A020844
M23174,A031010
M23175,A040500
M23176,A010718
M23177,A011547
M23178,A024919
M23179,A041324
M23180,A041325
M23181,A026136
M23182,A012424
M23183,A042680
M23184,A007350
M23185,A002640
M23186,A014490
M23187,A022382
M23188,A010992
M23189,A020901
M23190,A001943
M23191,A011709
M23192,A018142
M23193,A026237
M23194,A023185
M23195,A048897
M23196,A005171
M23197,A025499
M23198,A033200
M23199,A028232
M23200,A046047
M23201,A044919
M23202,A001956
M23203,A011961
M23204,A027015
M23205,A028087
M23206,A037620
M23207,A012201
M23208,A026183
M23209,A009745
M23210,A034710
M23211,A038723
M23212,A021831
M23213,A012088
M23214,A001363
M23215,A022288
M23216,A025366
M23217,A027638
M23218,A041434
M23219,A026310
M23220,A020669
M23221,A034872
M23222,A030087
M23223,A037981
M23224,A022866
M23225,A025056
M23226,A038001
M23227,A028545
M23228,A033388
M23229,A000785
M23230,A037717
M23231,A012805
M23232,A013031
M23233,A006549
M23234,A036863
M23235,A038421
M23236,A003157
M23237,A047048
M23238,A025398
M23239,A046820
M23240,A034005
M23241,A037256
M23242,A001854
M23243,A045475
M23244,A009195
M23245,A026913
M23246,A000641
M23247,A002953
M23248,A011722
M23249,A038597
M23250,A007293
M23251,A033334
M23252,A008930
M23253,A010017
M23254,A046201
M23255,A036701
M23256,A024041
M23257,A019276
M23258,A032231
M23259,A012819
M23260,A004795
M23261,A027754
M23262,A020738
M23263,A008864
M23264,A027692
M23265,A015057
M23266,A008183
M23267,A017783
M23268,A007699
M23269,A013461
M23270,A035452
M23271,A033643
M23272,A006858
M23273,A019090
M23274,A035559
M23275,A005906
M23276,A042131
M23277,A023099
M23278,A026699
M23279,A027648
M23280,A019873
M23281,A028398
M23282,A019299
M23283,A038075
M23284,A009862
M23285,A047216
M23286,A039473
M23287,A040790
M23288,A008883
M23289,A015468
M23290,A003236
M23291,A011796
M23292,A037104
M23293,A035157
M23294,A023231
M23295,A045810
M23296,A031899
M23297,A029026
M23298,A025562
M23299,A010938
M23300,A045023
M23301,A022948
M23302,A023204
M23303,A041045
M23304,A038437
M23305,A023951
M23306,A022441
M23307,A028598
M23308,A025041
M23309,A044268
M23310,A015903
M23311,A046486
M23312,A019553
M23313,A033910
M23314,A035124
M23315,A029006
M23316,A019404
M23317,A005514
M23318,A042004
M23319,A034010
M23320,A018097
M23321,A030043
M23322,A005986
M23323,A012215
M23324,A038269
M23325,A026700
M23326,A034699
M23327,A019489
M23328,A041477
M23329,A018977
M23330,A001254
M23331,A020533
M23332,A021531
M23333,A015883
M23334,A037355
M23335,A018854
M23336,A037656
M23337,A017069
M23338,A007155
M23339,A004516
M23340,A032199
M23341,A017203
M23342,A045895
M23343,A021405
M23344,A045614
M23345,A006835
M23346,A026969
