merchant_id,bank_id
M22752,B092
M22753,B010
M22754,B075
M22755,B069
M22756,B098
M22757,B082
M22758,B052
M22759,B050
M22760,B052
M22761,B024
M22762,B044
M22763,B051
M22764,B033
M22765,B085
M22766,B022
M22767,B053
M22768,B049
M22769,B013
M22770,B054
M22771,B013
M22772,B009
M22773,B098
M22774,B008
M22775,B066
M22776,B055
M22777,B075
M22778,B005
M22779,B015
M22780,B073
M22781,B058
M22782,B073
M22783,B068
M22784,B029
M22785,B091
M22786,B008
M22787,B066
M22788,B071
M22789,B031
M22790,B028
M22791,B041
M22792,B064
M22793,B005
M22794,B020
M22795,B048
M22796,B022
M22797,B082
M22798,B039
M22799,B070
M22800,B077
M22801,B082
M22802,B074
M22803,B073
M22804,B084
M22805,B015
M22806,B032
M22807,B079
M22808,B041
M22809,B081
M22810,B077
M22811,B041
M22812,B067
M22813,B032
M22814,B044
M22815,B071
M22816,B060
M22817,B079
M22818,B092
M22819,B054
M22820,B066
M22821,B062
M22822,B027
M22823,B032
M22824,B023
M22825,B050
M22826,B042
M22827,B061
M22828,B029
M22829,B022
M22830,B024
M22831,B038
M22832,B004
M22833,B072
M22834,B064
M22835,B073
M22836,B058
M22837,B034
M22838,B010
M22839,B082
M22840,B061
M22841,B070
M22842,B083
M22843,B060
M22844,B098
M22845,B013
M22846,B094
M22847,B071
M22848,B057
M22849,B033
M22850,B017
M22851,B084
M22852,B071
M22853,B024
M22854,B076
M22855,B065
M22856,B004
M22857,B046
M22858,B080
M22859,B031
M22860,B005
M22861,B013
M22862,B081
M22863,B042
M22864,B059
M22865,B032
M22866,B088
M22867,B072
M22868,B012
M22869,B080
M22870,B004
M22871,B001
M22872,B032
M22873,B050
M22874,B020
M22875,B076
M22876,B064
M22877,B073
M22878,B050
M22879,B068
M22880,B030
M22881,B048
M22882,B067
M22883,B015
M22884,B019
M22885,B007
M22886,B045
M22887,B049
M22888,B027
M22889,B092
M22890,B092
M22891,B026
M22892,B053
M22893,B026
M22894,B065
M22895,B099
M22896,B085
M22897,B084
M22898,B065
M22899,B030
M22900,B081
M22901,B076
M22902,B015
M22903,B088
M22904,B025
M22905,B033
M22906,B019
M22907,B067
M22908,B088
M22909,B061
M22910,B048
M22911,B001
M22912,B058
M22913,B033
M22914,B035
M22915,B027
M22916,B002
M22917,B082
M22918,B028
M22919,B002
M22920,B039
M22921,B068
M22922,B021
M22923,B092
M22924,B099
M22925,B034
M22926,B015
M22927,B077
M22928,B049
M22929,B054
M22930,B078
M22931,B086
M22932,B046
M22933,B009
M22934,B030
M22935,B054
M22936,B070
M22937,B093
M22938,B031
M22939,B059
M22940,B076
M22941,B080
M22942,B002
M22943,B070
M22944,B084
M22945,B016
M22946,B015
M22947,B033
M22948,B006
M22949,B077
M22950,B024
M22951,B003
M22952,B001
M22953,B094
M22954,B090
M22955,B096
M22956,B049
M22957,B039
M22958,B006
M22959,B043
M22960,B048
M22961,B093
M22962,B078
M22963,B026
M22964,B066
M22965,B062
M22966,B010
M22967,B075
M22968,B072
M22969,B024
M22970,B048
M22971,B002
M22972,B046
M22973,B030
M22974,B046
M22975,B095
M22976,B038
M22977,B012
M22978,B073
M22979,B095
M22980,B048
M22981,B021
M22982,B004
M22983,B096
M22984,B051
M22985,B044
M22986,B016
M22987,B035
M22988,B032
M22989,B019
M22990,B028
M22991,B001
M22992,B075
M22993,B019
M22994,B043
M22995,B090
M22996,B023
M22997,B030
M22998,B047
M22999,B045
M23000,B012
M23001,B026
M23002,B008
M23003,B034
M23004,B043
M23005,B053
M23006,B072
M23007,B060
M23008,B081
M23009,B004
M23010,B017
M23011,B048
M23012,B075
M23013,B020
M23014,B028
M23015,B043
M23016,B019
M23017,B078
M23018,B042
M23019,B001
M23020,B012
M23021,B028
M23022,B100
M23023,B096
M23024,B055
M23025,B041
M23026,B024
M23027,B073
M23028,B006
M23029,B027
M23030,B076
M23031,B067
M23032,B036
M23033,B039
M23034,B025
M23035,B056
M23036,B067
M23037,B042
M23038,B077
M23039,B041
M23040,B078
M23041,B049
M23042,B097
M23043,B005
M23044,B074
M23045,B013
M23046,B053
M23047,B035
M23048,B002
M23049,B010
M23050,B078
M23051,B030
M23052,B002
M23053,B076
M23054,B085
M23055,B043
M23056,B031
M23057,B087
M23058,B063
M23059,B040
M23060,B088
M23061,B040
M23062,B074
M23063,B029
M23064,B083
M23065,B024
M23066,B019
M23067,B014
M23068,B082
M23069,B057
M23070,B014
M23071,B072
M23072,B035
M23073,B062
M23074,B083
M23075,B025
M23076,B025
M23077,B081
M23078,B065
M23079,B021
M23080,B092
M23081,B080
M23082,B055
M23083,B015
M23084,B046
M23085,B030
M23086,B048
M23087,B044
M23088,B022
M23089,B037
M23090,B050
M23091,B096
M23092,B046
M23093,B014
M23094,B065
M23095,B083
M23096,B061
M23097,B092
M23098,B088
M23099,B095
M23100,B095
M23101,B055
M23102,B059
M23103,B091
M23104,B093
M23105,B088
M23106,B074
M23107,B016
M23108,B050
M23109,B049
M23110,B010
M23111,B051
M23112,B094
M23113,B045
M23114,B032
M23115,B070
M23116,B047
M23117,B023
M23118,B036
M23119,B007
M23120,B021
M23121,B092
M23122,B080
M23123,B061
M23124,B015
M23125,B029
M23126,B097
M23127,B049
M23128,B054
M23129,B002
M23130,B063
M23131,B016
M23132,B065
M23133,B041
M23134,B077
M23135,B058
M23136,B025
M23137,B002
M23138,B033
M23139,B067
M23140,B041
M23141,B096
M23142,B064
M23143,B032
M23144,B067
M23145,B098
M23146,B042
M23147,B049
M23148,B073
M23149,B066
M23150,B001
M23151,B094
M23152,B016
M23153,B045
M23154,B053
M23155,B079
M23156,B073
M23157,B012
M23158,B066
M23159,B093
M23160,B064
M23161,B024
M23162,B043
M23163,B074
M23164,B009
M23165,B094
M23166,B026
M23167,B086
M23168,B053
M23169,B089
M23170,B061
M23171,B062
M23172,B026
M23173,B030
M23174,B076
M23175,B068
M23176,B091
M23177,B048
M23178,B022
M23179,B028
M23180,B085
M23181,B043
M23182,B033
M23183,B025
M23184,B051
M23185,B022
M23186,B080
M23187,B017
M23188,B081
M23189,B013
M23190,B064
M23191,B009
M23192,B010
M23193,B058
M23194,B079
M23195,B070
M23196,B014
M23197,B083
M23198,B061
M23199,B060
M23200,B083
M23201,B100
M23202,B063
M23203,B066
M23204,B072
M23205,B037
M23206,B037
M23207,B040
M23208,B044
M23209,B100
M23210,B077
M23211,B068
M23212,B025
M23213,B094
M23214,B013
M23215,B095
M23216,B100
M23217,B078
M23218,B013
M23219,B067
M23220,B010
M23221,B036
M23222,B078
M23223,B064
M23224,B047
M23225,B006
M23226,B026
M23227,B020
M23228,B012
M23229,B010
M23230,B045
M23231,B077
M23232,B068
M23233,B052
M23234,B001
M23235,B045
M23236,B022
M23237,B082
M23238,B090
M23239,B046
M23240,B050
M23241,B015
M23242,B090
M23243,B090
M23244,B089
M23245,B045
M23246,B085
M23247,B052
M23248,B006
M23249,B057
M23250,B043
M23251,B062
M23252,B053
M23253,B030
M23254,B072
M23255,B094
M23256,B016
M23257,B060
M23258,B054
M23259,B079
M23260,B008
M23261,B033
M23262,B060
M23263,B039
M23264,B008
M23265,B015
M23266,B071
M23267,B047
M23268,B032
M23269,B068
M23270,B065
M23271,B002
M23272,B092
M23273,B068
M23274,B073
M23275,B086
M23276,B068
M23277,B024
M23278,B019
M23279,B060
M23280,B091
M23281,B050
M23282,B063
M23283,B024
M23284,B075
M23285,B089
M23286,B011
M23287,B041
M23288,B050
M23289,B006
M23290,B028
M23291,B017
M23292,B039
M23293,B068
M23294,B052
M23295,B100
M23296,B061
M23297,B075
M23298,B055
M23299,B013
M23300,B071
M23301,B036
M23302,B021
M23303,B046
M23304,B031
M23305,B056
M23306,B036
M23307,B065
M23308,B019
M23309,B069
M23310,B095
M23311,B097
M23312,B049
M23313,B075
M23314,B056
M23315,B078
M23316,B066
M23317,B014
M23318,B063
M23319,B026
M23320,B080
M23321,B063
M23322,B048
M23323,B042
M23324,B067
M23325,B075
M23326,B057
M23327,B096
M23328,B047
M23329,B021
M23330,B028
M23331,B057
M23332,B093
M23333,B066
M23334,B086
M23335,B067
M23336,B073
M23337,B045
M23338,B015
M23339,B041
M23340,B001
M23341,B016
M23342,B059
M23343,B059
M23344,B056
M23345,B005
M23346,B092
M23347,B067
M23348,B072
M23349,B064
M23350,B026
M23351,B008
M23352,B041
M23353,B040
M23354,B013
M23355,B093
M23356,B058
M23357,B088
M23358,B093
M23359,B059
M23360,B079
M23361,B066
M23362,B086
M23363,B044
M23364,B038
M23365,B063
M23366,B063
M23367,B027
M23368,B078
M23369,B036
M23370,B087
M23371,B005
M23372,B066
M23373,B050
M23374,B023
M23375,B087
M23376,B089
M23377,B018
M23378,B074
M23379,B068
M23380,B070
M23381,B045
M23382,B054
M23383,B090
M23384,B054
M23385,B019
M23386,B014
M23387,B070
M23388,B035
M23389,B092
M23390,B002
M23391,B047
M23392,B093
M23393,B062
M23394,B065
M23395,B061
M23396,B021
M23397,B063
M23398,B070
M23399,B094
M23400,B057
M23401,B022
M23402,B012
M23403,B046
M23404,B062
M23405,B004
M23406,B066
M23407,B007
M23408,B016
M23409,B007
M23410,B027
M23411,B052
M23412,B093
M23413,B008
M23414,B035
M23415,B008
M23416,B039
M23417,B078
M23418,B037
M23419,B082
M23420,B040
M23421,B076
M23422,B066
M23423,B098
M23424,B004
M23425,B096
M23426,B050
M23427,B005
M23428,B067
M23429,B060
M23430,B014
M23431,B014
M23432,B036
M23433,B004
M23434,B098
M23435,B011
M23436,B076
M23437,B028
M23438,B082
M23439,B090
M23440,B026
M23441,B056
M23442,B089
M23443,B087
M23444,B009
M23445,B095
M23446,B027
M23447,B076
M23448,B025
M23449,B026
M23450,B001
M23451,B061
M23452,B026
M23453,B071
M23454,B016
M23455,B016
M23456,B007
M23457,B012
M23458,B067
M23459,B006
M23460,B034
M23461,B060
M23462,B020
M23463,B040
M23464,B006
M23465,B001
M23466,B054
M23467,B079
M23468,B002
M23469,B016
M23470,B083
M23471,B029
M23472,B090
M23473,B014
M23474,B043
M23475,B001
M23476,B012
M23477,B070
M23478,B069
M23479,B028
M23480,B070
M23481,B053
M23482,B049
M23483,B078
M23484,B004
M23485,B015
M23486,B038
M23487,B047
M23488,B040
M23489,B100
M23490,B028
M23491,B095
M23492,B004
M23493,B017
M23494,B057
M23495,B047
M23496,B060
M23497,B085
M23498,B030
M23499,B069
M23500,B032
M23501,B027
M23502,B065
M23503,B097
M23504,B002
M23505,B002
M23506,B016
M23507,B071
M23508,B078
M23509,B057
M23510,B085
M23511,B015
M23512,B019
M23513,B053
M23514,B023
M23515,B006
M23516,B010
M23517,B080
M23518,B024
M23519,B024
M23520,B047
M23521,B096
M23522,B005
M23523,B022
M23524,B056
M23525,B010
M23526,B039
M23527,B004
M23528,B049
M23529,B023
M23530,B018
M23531,B099
M23532,B045
M23533,B002
M23534,B087
M23535,B021
M23536,B040
M23537,B052
M23538,B067
M23539,B058
M23540,B018
M23541,B004
M23542,B050
M23543,B083
M23544,B010
M23545,B018
M23546,B092
M23547,B007
M23548,B070
M23549,B071
M23550,B067
M23551,B057
M23552,B080
M23553,B019
M23554,B032
M23555,B019
M23556,B048
M23557,B095
M23558,B095
M23559,B029
M23560,B074
M23561,B089
M23562,B050
M23563,B036
M23564,B052
M23565,B047
M23566,B087
M23567,B070
M23568,B071
M23569,B032
M23570,B080
M23571,B037
M23572,B088
M23573,B051
M23574,B066
M23575,B006
M23576,B051
M23577,B094
M23578,B085
M23579,B097
M23580,B031
M23581,B068
M23582,B082
M23583,B062
M23584,B029
M23585,B019
M23586,B018
M23587,B071
M23588,B004
M23589,B004
M23590,B062
M23591,B020
M23592,B028
M23593,B054
M23594,B046
M23595,B038
M23596,B022
M23597,B005
M23598,B009
M23599,B057
M23600,B096
M23601,B056
M23602,B089
M23603,B087
M23604,B090
M23605,B006
M23606,B026
M23607,B090
M23608,B038
M23609,B086
M23610,B042
M23611,B086
M23612,B006
M23613,B023
M23614,B045
M23615,B060
M23616,B076
M23617,B033
M23618,B038
M23619,B067
M23620,B053
M23621,B009
M23622,B042
M23623,B041
M23624,B047
M23625,B052
M23626,B061
M23627,B088
M23628,B021
M23629,B025
M23630,B098
M23631,B012
M23632,B062
M23633,B053
M23634,B068
M23635,B077
M23636,B005
M23637,B089
M23638,B080
M23639,B006
M23640,B034
M23641,B040
M23642,B097
M23643,B096
M23644,B025
M23645,B033
M23646,B005
M23647,B095
M23648,B093
M23649,B085
M23650,B021
M23651,B031
M23652,B012
M23653,B073
M23654,B035
M23655,B037
M23656,B074
M23657,B074
M23658,B047
M23659,B016
M23660,B025
M23661,B037
M23662,B085
M23663,B054
M23664,B013
M23665,B069
M23666,B009
M23667,B006
M23668,B009
M23669,B044
M23670,B069
M23671,B059
M23672,B035
M23673,B046
M23674,B035
M23675,B082
M23676,B066
M23677,B013
M23678,B037
M23679,B018
M23680,B026
M23681,B048
M23682,B062
M23683,B018
M23684,B054
M23685,B012
M23686,B070
M23687,B005
M23688,B056
M23689,B061
M23690,B050
M23691,B079
M23692,B006
M23693,B089
M23694,B073
M23695,B026
M23696,B079
M23697,B100
M23698,B010
M23699,B027
M23700,B076
M23701,B013
M23702,B066
M23703,B055
M23704,B021
M23705,B089
M23706,B067
M23707,B027
M23708,B090
M23709,B032
M23710,B081
M23711,B057
M23712,B038
M23713,B076
M23714,B060
M23715,B044
M23716,B048
M23717,B071
M23718,B048
M23719,B006
M23720,B083
M23721,B067
M23722,B035
M23723,B038
M23724,B096
M23725,B071
M23726,B072
M23727,B086
M23728,B081
M23729,B042
M23730,B083
M23731,B060
M23732,B087
M23733,B078
M23734,B014
M23735,B037
M23736,B055
M23737,B036
M23738,B033
M23739,B086
M23740,B085
M23741,B047
M23742,B022
M23743,B002
M23744,B066
M23745,B001
M23746,B006
M23747,B028
M23748,B083
M23749,B070
M23750,B018
M23751,B016
M23752,B098
M23753,B025
M23754,B078
M23755,B064
M23756,B082
M23757,B020
M23758,B045
M23759,B036
M23760,B067
M23761,B015
M23762,B019
M23763,B062
M23764,B086
M23765,B094
M23766,B025
M23767,B046
M23768,B097
M23769,B038
M23770,B094
M23771,B012
M23772,B031
M23773,B013
M23774,B061
M23775,B024
M23776,B032
M23777,B035
M23778,B018
M23779,B005
M23780,B050
M23781,B039
M23782,B041
M23783,B034
M23784,B026
M23785,B054
M23786,B036
M23787,B062
M23788,B095
M23789,B009
M23790,B008
M23791,B024
M23792,B024
M23793,B065
M23794,B061
M23795,B048
M23796,B062
M23797,B043
M23798,B030
M23799,B081
M23800,B057
M23801,B084
M23802,B068
M23803,B014
M23804,B054
M23805,B070
M23806,B089
M23807,B059
M23808,B085
M23809,B052
M23810,B073
M23811,B019
M23812,B062
M23813,B008
M23814,B025
M23815,B012
M23816,B036
M23817,B043
M23818,B008
M23819,B012
M23820,B046
M23821,B021
M23822,B087
M23823,B008
M23824,B075
M23825,B089
M23826,B078
M23827,B051
M23828,B030
M23829,B080
M23830,B056
M23831,B055
M23832,B094
M23833,B058
M23834,B064
M23835,B071
M23836,B058
M23837,B039
M23838,B083
M23839,B007
M23840,B045
M23841,B040
M23842,B087
M23843,B060
M23844,B032
M23845,B015
M23846,B025
M23847,B001
M23848,B031
M23849,B049
M23850,B065
M23851,B026
M23852,B066
M23853,B097
M23854,B099
M23855,B055
M23856,B084
M23857,B068
M23858,B037
M23859,B100
M23860,B021
M23861,B043
M23862,B013
M23863,B047
M23864,B095
M23865,B082
M23866,B063
M23867,B100
M23868,B052
M23869,B086
M23870,B026
M23871,B035
M23872,B088
M23873,B066
M23874,B063
M23875,B002
M23876,B017
M23877,B018
M23878,B082
M23879,B011
M23880,B036
M23881,B065
M23882,B036
M23883,B035
M23884,B082
M23885,B088
M23886,B076
M23887,B100
M23888,B058
M23889,B095
M23890,B048
M23891,B018
M23892,B009
M23893,B089
M23894,B015
M23895,B094
M23896,B029
M23897,B079
M23898,B095
M23899,B081
M23900,B026
M23901,B046
M23902,B066
M23903,B087
M23904,B022
M23905,B026
M23906,B038
M23907,B030
M23908,B021
M23909,B073
M23910,B080
M23911,B088
M23912,B025
M23913,B100
M23914,B072
M23915,B095
M23916,B017
M23917,B065
M23918,B054
M23919,B096
M23920,B077
M23921,B035
M23922,B015
M23923,B094
M23924,B070
M23925,B082
M23926,B024
M23927,B027
M23928,B033
M23929,B053
M23930,B023
M23931,B045
M23932,B038
M23933,B092
M23934,B063
M23935,B043
M23936,B001
M23937,B093
M23938,B049
M23939,B046
M23940,B028
M23941,B050
M23942,B035
M23943,B001
M23944,B017
M23945,B042
M23946,B010
M23947,B026
M23948,B045
M23949,B097
M23950,B019
M23951,B094
M23952,B037
M23953,B061
M23954,B040
M23955,B042
M23956,B096
M23957,B074
M23958,B043
M23959,B017
M23960,B057
M23961,B031
M23962,B090
M23963,B015
M23964,B085
M23965,B049
M23966,B090
M23967,B071
M23968,B077
M23969,B079
M23970,B017
M23971,B027
M23972,B079
M23973,B028
M23974,B059
M23975,B017
M23976,B021
M23977,B065
M23978,B091
M23979,B063
M23980,B097
M23981,B078
M23982,B032
M23983,B089
M23984,B017
M23985,B010
M23986,B082
M23987,B070
M23988,B027
M23989,B058
M23990,B029
M23991,B022
M23992,B061
M23993,B010
M23994,B067
M23995,B079
M23996,B073
M23997,B021
M23998,B075
M23999,B051
M24000,B043
M24001,B032
M24002,B095
M24003,B098
M24004,B036
M24005,B041
M24006,B090
M24007,B070
M24008,B064
M24009,B005
M24010,B063
M24011,B045
M24012,B061
M24013,B067
M24014,B004
M24015,B045
M24016,B022
M24017,B036
M24018,B065
M24019,B013
M24020,B057
M24021,B002
M24022,B033
M24023,B039
M24024,B050
M24025,B064
M24026,B087
M24027,B077
M24028,B045
M24029,B071
M24030,B004
M24031,B065
M24032,B057
M24033,B025
M24034,B082
M24035,B014
M24036,B078
M24037,B054
M24038,B096
M24039,B022
M24040,B038
M24041,B070
M24042,B095
M24043,B039
M24044,B054
M24045,B035
M24046,B018
M24047,B091
M24048,B036
M24049,B076
M24050,B023
M24051,B017
M24052,B053
M24053,B091
M24054,B037
M24055,B029
M24056,B020
M24057,B025
M24058,B080
M24059,B033
M24060,B074
M24061,B019
M24062,B057
M24063,B040
M24064,B061
M24065,B027
M24066,B015
M24067,B094
M24068,B085
M24069,B036
M24070,B085
M24071,B052
M24072,B028
M24073,B012
M24074,B015
M24075,B019
M24076,B012
M24077,B086
M24078,B001
M24079,B048
M24080,B058
M24081,B015
M24082,B044
M24083,B092
M24084,B032
M24085,B017
M24086,B059
M24087,B010
M24088,B056
M24089,B025
M24090,B023
M24091,B069
M24092,B016
M24093,B028
M24094,B082
M24095,B034
M24096,B058
M24097,B038
M24098,B048
M24099,B014
M24100,B010
M24101,B067
M24102,B005
M24103,B060
M24104,B023
M24105,B002
M24106,B092
M24107,B057
M24108,B031
M24109,B049
M24110,B095
M24111,B017
M24112,B040
M24113,B099
M24114,B020
M24115,B017
M24116,B023
M24117,B064
M24118,B007
M24119,B059
M24120,B046
M24121,B011
M24122,B038
M24123,B065
M24124,B038
M24125,B021
M24126,B020
M24127,B003
M24128,B056
M24129,B063
M24130,B017
M24131,B051
M24132,B013
M24133,B061
M24134,B050
M24135,B030
M24136,B035
M24137,B047
M24138,B002
M24139,B074
M24140,B066
M24141,B097
M24142,B055
M24143,B086
M24144,B065
M24145,B042
M24146,B022
M24147,B056
M24148,B075
M24149,B055
M24150,B036
M24151,B066
M24152,B003
M24153,B092
M24154,B018
M24155,B022
M24156,B069
M24157,B031
M24158,B004
M24159,B003
M24160,B011
M24161,B033
M24162,B095
M24163,B027
M24164,B083
M24165,B014
M24166,B037
M24167,B080
M24168,B062
M24169,B095
M24170,B066
M24171,B069
M24172,B046
M24173,B005
M24174,B089
M24175,B074
M24176,B072
M24177,B010
M24178,B042
M24179,B096
M24180,B058
M24181,B078
M24182,B091
M24183,B044
M24184,B096
M24185,B094
M24186,B088
M24187,B044
M24188,B063
M24189,B033
M24190,B027
M24191,B054
M24192,B083
M24193,B080
M24194,B031
M24195,B057
M24196,B012
M24197,B006
M24198,B083
M24199,B071
M24200,B027
M24201,B078
M24202,B071
M24203,B081
M24204,B026
M24205,B004
M24206,B018
M24207,B052
M24208,B091
M24209,B018
M24210,B052
M24211,B074
M24212,B008
M24213,B042
M24214,B005
M24215,B082
