approval_id,status
AP025305,Pending
AP025306,Pending
AP025307,Rejected
AP025308,Pending
AP025309,Rejected
AP025310,Rejected
AP025311,Rejected
AP025312,Pending
AP025313,Pending
AP025314,Pending
AP025315,Pending
AP025316,Rejected
AP025317,Rejected
AP025318,Approved
AP025319,Rejected
AP025320,Pending
AP025321,Approved
AP025322,Approved
AP025323,Pending
AP025324,Approved
AP025325,Pending
AP025326,Pending
AP025327,Approved
AP025328,Approved
AP025329,Pending
AP025330,Approved
AP025331,Approved
AP025332,Approved
AP025333,Approved
AP025334,Approved
AP025335,Rejected
AP025336,Rejected
AP025337,Approved
AP025338,Pending
AP025339,Pending
AP025340,Rejected
AP025341,Approved
AP025342,Rejected
AP025343,Approved
AP025344,Approved
AP025345,Approved
AP025346,Approved
AP025347,Approved
AP025348,Approved
AP025349,Rejected
AP025350,Approved
AP025351,Approved
AP025352,Pending
AP025353,Rejected
AP025354,Approved
AP025355,Rejected
AP025356,Approved
AP025357,Rejected
AP025358,Approved
AP025359,Rejected
AP025360,Rejected
AP025361,Rejected
AP025362,Approved
AP025363,Approved
AP025364,Pending
AP025365,Pending
AP025366,Approved
AP025367,Rejected
AP025368,Rejected
AP025369,Rejected
AP025370,Approved
AP025371,Pending
AP025372,Rejected
AP025373,Pending
AP025374,Approved
AP025375,Approved
AP025376,Rejected
AP025377,Pending
AP025378,Rejected
AP025379,Rejected
AP025380,Rejected
AP025381,Approved
AP025382,Pending
AP025383,Rejected
AP025384,Rejected
AP025385,Approved
AP025386,Rejected
AP025387,Rejected
AP025388,Approved
AP025389,Rejected
AP025390,Pending
AP025391,Pending
AP025392,Approved
AP025393,Rejected
AP025394,Pending
AP025395,Pending
AP025396,Approved
AP025397,Pending
AP025398,Pending
AP025399,Rejected
AP025400,Rejected
AP025401,Pending
AP025402,Rejected
AP025403,Approved
AP025404,Approved
AP025405,Pending
AP025406,Rejected
AP025407,Rejected
AP025408,Pending
AP025409,Approved
AP025410,Approved
AP025411,Rejected
AP025412,Rejected
AP025413,Pending
AP025414,Approved
AP025415,Rejected
AP025416,Rejected
AP025417,Approved
AP025418,Rejected
AP025419,Pending
AP025420,Rejected
AP025421,Rejected
AP025422,Rejected
AP025423,Approved
AP025424,Rejected
AP025425,Pending
AP025426,Approved
AP025427,Rejected
AP025428,Approved
AP025429,Approved
AP025430,Pending
AP025431,Approved
AP025432,Approved
AP025433,Rejected
AP025434,Approved
AP025435,Rejected
AP025436,Approved
AP025437,Approved
AP025438,Rejected
AP025439,Pending
AP025440,Pending
AP025441,Approved
AP025442,Rejected
AP025443,Pending
AP025444,Approved
AP025445,Rejected
AP025446,Pending
AP025447,Rejected
AP025448,Approved
AP025449,Pending
AP025450,Approved
AP025451,Pending
AP025452,Pending
AP025453,Approved
AP025454,Pending
AP025455,Rejected
AP025456,Approved
AP025457,Approved
AP025458,Pending
AP025459,Rejected
AP025460,Rejected
AP025461,Rejected
AP025462,Approved
AP025463,Pending
AP025464,Approved
AP025465,Rejected
AP025466,Pending
AP025467,Approved
AP025468,Pending
AP025469,Pending
AP025470,Rejected
AP025471,Approved
AP025472,Pending
AP025473,Approved
AP025474,Rejected
AP025475,Approved
AP025476,Pending
AP025477,Pending
AP025478,Approved
AP025479,Pending
AP025480,Pending
AP025481,Pending
AP025482,Approved
AP025483,Approved
AP025484,Rejected
AP025485,Pending
AP025486,Rejected
AP025487,Approved
AP025488,Approved
AP025489,Approved
AP025490,Pending
AP025491,Pending
AP025492,Rejected
AP025493,Approved
AP025494,Pending
AP025495,Approved
AP025496,Pending
AP025497,Rejected
AP025498,Pending
AP025499,Rejected
AP025500,Rejected
AP025501,Pending
AP025502,Pending
AP025503,Approved
AP025504,Rejected
AP025505,Approved
AP025506,Approved
AP025507,Pending
AP025508,Rejected
AP025509,Approved
AP025510,Rejected
AP025511,Pending
AP025512,Pending
AP025513,Pending
AP025514,Approved
AP025515,Pending
AP025516,Pending
AP025517,Approved
AP025518,Approved
AP025519,Approved
AP025520,Approved
AP025521,Pending
AP025522,Pending
AP025523,Rejected
AP025524,Pending
AP025525,Rejected
AP025526,Pending
AP025527,Pending
AP025528,Pending
AP025529,Rejected
AP025530,Pending
AP025531,Pending
AP025532,Pending
AP025533,Approved
AP025534,Pending
AP025535,Approved
AP025536,Pending
AP025537,Approved
AP025538,Rejected
AP025539,Approved
AP025540,Pending
AP025541,Pending
AP025542,Pending
AP025543,Rejected
AP025544,Rejected
AP025545,Approved
AP025546,Pending
AP025547,Rejected
AP025548,Approved
AP025549,Approved
AP025550,Pending
AP025551,Rejected
AP025552,Rejected
AP025553,Pending
AP025554,Pending
AP025555,Approved
AP025556,Pending
AP025557,Approved
AP025558,Rejected
AP025559,Approved
AP025560,Pending
AP025561,Pending
AP025562,Pending
AP025563,Approved
AP025564,Pending
AP025565,Rejected
AP025566,Approved
AP025567,Pending
AP025568,Rejected
AP025569,Pending
AP025570,Rejected
AP025571,Approved
AP025572,Approved
AP025573,Approved
AP025574,Approved
AP025575,Pending
AP025576,Approved
AP025577,Pending
AP025578,Rejected
AP025579,Approved
AP025580,Pending
AP025581,Approved
AP025582,Pending
AP025583,Approved
AP025584,Rejected
AP025585,Rejected
AP025586,Rejected
AP025587,Rejected
AP025588,Approved
AP025589,Pending
AP025590,Pending
AP025591,Approved
AP025592,Pending
AP025593,Approved
AP025594,Rejected
AP025595,Rejected
AP025596,Approved
AP025597,Approved
AP025598,Pending
AP025599,Approved
AP025600,Rejected
AP025601,Pending
AP025602,Rejected
AP025603,Rejected
AP025604,Pending
AP025605,Pending
AP025606,Rejected
AP025607,Approved
AP025608,Rejected
AP025609,Rejected
AP025610,Pending
AP025611,Rejected
AP025612,Pending
AP025613,Approved
AP025614,Rejected
AP025615,Pending
AP025616,Pending
AP025617,Pending
AP025618,Pending
AP025619,Pending
AP025620,Rejected
AP025621,Pending
AP025622,Rejected
AP025623,Rejected
AP025624,Approved
AP025625,Approved
AP025626,Approved
AP025627,Approved
AP025628,Pending
AP025629,Pending
AP025630,Rejected
AP025631,Pending
AP025632,Pending
AP025633,Pending
AP025634,Pending
AP025635,Rejected
AP025636,Approved
AP025637,Rejected
AP025638,Approved
AP025639,Rejected
AP025640,Approved
AP025641,Rejected
AP025642,Pending
AP025643,Approved
AP025644,Approved
AP025645,Pending
AP025646,Rejected
AP025647,Pending
AP025648,Pending
AP025649,Approved
AP025650,Rejected
AP025651,Approved
AP025652,Rejected
AP025653,Pending
AP025654,Approved
AP025655,Approved
AP025656,Pending
AP025657,Rejected
AP025658,Approved
AP025659,Rejected
AP025660,Rejected
AP025661,Rejected
AP025662,Pending
AP025663,Approved
AP025664,Approved
AP025665,Approved
AP025666,Rejected
AP025667,Approved
AP025668,Rejected
AP025669,Pending
AP025670,Pending
AP025671,Pending
AP025672,Pending
AP025673,Approved
AP025674,Rejected
AP025675,Rejected
AP025676,Rejected
AP025677,Approved
AP025678,Rejected
AP025679,Rejected
AP025680,Pending
AP025681,Approved
AP025682,Pending
AP025683,Rejected
AP025684,Pending
AP025685,Pending
AP025686,Rejected
AP025687,Rejected
AP025688,Pending
AP025689,Approved
AP025690,Pending
AP025691,Approved
AP025692,Pending
AP025693,Pending
AP025694,Approved
AP025695,Pending
AP025696,Approved
AP025697,Approved
AP025698,Pending
AP025699,Approved
AP025700,Rejected
AP025701,Rejected
AP025702,Rejected
AP025703,Approved
AP025704,Approved
AP025705,Rejected
AP025706,Pending
AP025707,Rejected
AP025708,Approved
AP025709,Approved
AP025710,Pending
AP025711,Rejected
AP025712,Pending
AP025713,Pending
AP025714,Rejected
AP025715,Pending
AP025716,Approved
AP025717,Pending
AP025718,Approved
AP025719,Rejected
AP025720,Pending
AP025721,Rejected
AP025722,Pending
AP025723,Approved
AP025724,Pending
AP025725,Pending
AP025726,Rejected
AP025727,Pending
AP025728,Pending
AP025729,Approved
AP025730,Rejected
AP025731,Pending
AP025732,Pending
AP025733,Pending
AP025734,Approved
AP025735,Pending
AP025736,Rejected
AP025737,Pending
AP025738,Pending
AP025739,Approved
AP025740,Pending
AP025741,Pending
AP025742,Pending
AP025743,Rejected
AP025744,Pending
AP025745,Rejected
AP025746,Pending
AP025747,Approved
AP025748,Pending
AP025749,Approved
AP025750,Rejected
AP025751,Approved
AP025752,Rejected
AP025753,Pending
AP025754,Pending
AP025755,Approved
AP025756,Pending
AP025757,Approved
AP025758,Approved
AP025759,Approved
AP025760,Approved
AP025761,Pending
AP025762,Pending
AP025763,Approved
AP025764,Pending
AP025765,Approved
AP025766,Pending
AP025767,Rejected
AP025768,Pending
AP025769,Rejected
AP025770,Pending
AP025771,Rejected
AP025772,Pending
AP025773,Approved
AP025774,Rejected
AP025775,Pending
AP025776,Approved
AP025777,Rejected
AP025778,Approved
AP025779,Rejected
AP025780,Approved
AP025781,Rejected
AP025782,Rejected
AP025783,Rejected
AP025784,Rejected
AP025785,Approved
AP025786,Rejected
AP025787,Approved
AP025788,Rejected
AP025789,Rejected
AP025790,Rejected
AP025791,Pending
AP025792,Rejected
AP025793,Approved
AP025794,Approved
AP025795,Rejected
AP025796,Rejected
AP025797,Rejected
AP025798,Approved
AP025799,Approved
AP025800,Rejected
AP025801,Pending
AP025802,Rejected
AP025803,Rejected
AP025804,Approved
AP025805,Approved
AP025806,Pending
AP025807,Pending
AP025808,Rejected
AP025809,Approved
AP025810,Approved
AP025811,Pending
AP025812,Rejected
AP025813,Rejected
AP025814,Approved
AP025815,Pending
AP025816,Rejected
AP025817,Rejected
AP025818,Rejected
AP025819,Pending
AP025820,Pending
AP025821,Rejected
AP025822,Rejected
AP025823,Pending
AP025824,Pending
AP025825,Pending
AP025826,Rejected
AP025827,Pending
AP025828,Rejected
AP025829,Rejected
AP025830,Approved
AP025831,Rejected
AP025832,Rejected
AP025833,Approved
AP025834,Rejected
AP025835,Rejected
AP025836,Approved
AP025837,Approved
AP025838,Rejected
AP025839,Rejected
AP025840,Pending
AP025841,Rejected
AP025842,Rejected
AP025843,Approved
AP025844,Pending
AP025845,Pending
AP025846,Approved
AP025847,Rejected
AP025848,Rejected
AP025849,Pending
AP025850,Rejected
AP025851,Approved
AP025852,Approved
AP025853,Approved
AP025854,Approved
AP025855,Rejected
AP025856,Pending
AP025857,Rejected
AP025858,Rejected
AP025859,Pending
AP025860,Rejected
AP025861,Approved
AP025862,Rejected
AP025863,Approved
AP025864,Rejected
AP025865,Pending
AP025866,Pending
AP025867,Rejected
AP025868,Approved
AP025869,Pending
AP025870,Rejected
AP025871,Approved
AP025872,Approved
AP025873,Approved
AP025874,Pending
AP025875,Rejected
AP025876,Approved
AP025877,Approved
AP025878,Rejected
AP025879,Rejected
AP025880,Rejected
AP025881,Pending
AP025882,Approved
AP025883,Rejected
AP025884,Pending
AP025885,Pending
AP025886,Rejected
AP025887,Pending
AP025888,Pending
AP025889,Approved
AP025890,Rejected
AP025891,Approved
AP025892,Rejected
AP025893,Pending
AP025894,Pending
AP025895,Pending
AP025896,Pending
AP025897,Pending
AP025898,Rejected
AP025899,Pending
AP025900,Approved
AP025901,Approved
AP025902,Pending
AP025903,Approved
AP025904,Rejected
AP025905,Approved
AP025906,Rejected
AP025907,Pending
AP025908,Approved
AP025909,Rejected
AP025910,Pending
AP025911,Approved
AP025912,Pending
AP025913,Rejected
AP025914,Pending
AP025915,Pending
AP025916,Pending
AP025917,Pending
AP025918,Approved
AP025919,Approved
AP025920,Approved
AP025921,Rejected
AP025922,Pending
AP025923,Rejected
AP025924,Rejected
AP025925,Approved
AP025926,Rejected
AP025927,Approved
AP025928,Pending
AP025929,Approved
AP025930,Approved
AP025931,Rejected
AP025932,Approved
AP025933,Pending
AP025934,Approved
AP025935,Pending
AP025936,Rejected
AP025937,Rejected
AP025938,Pending
AP025939,Approved
AP025940,Pending
AP025941,Rejected
AP025942,Pending
AP025943,Pending
AP025944,Approved
AP025945,Rejected
AP025946,Pending
AP025947,Pending
AP025948,Approved
AP025949,Pending
AP025950,Approved
AP025951,Pending
AP025952,Rejected
AP025953,Pending
AP025954,Pending
AP025955,Rejected
AP025956,Approved
AP025957,Approved
AP025958,Rejected
AP025959,Rejected
AP025960,Approved
AP025961,Pending
AP025962,Approved
AP025963,Pending
AP025964,Pending
AP025965,Pending
AP025966,Rejected
AP025967,Rejected
AP025968,Approved
AP025969,Approved
AP025970,Rejected
AP025971,Pending
AP025972,Rejected
AP025973,Approved
AP025974,Rejected
AP025975,Pending
AP025976,Pending
AP025977,Rejected
AP025978,Approved
AP025979,Pending
AP025980,Pending
AP025981,Pending
AP025982,Approved
AP025983,Pending
AP025984,Pending
AP025985,Rejected
AP025986,Pending
AP025987,Approved
AP025988,Approved
AP025989,Pending
AP025990,Rejected
AP025991,Pending
AP025992,Rejected
AP025993,Rejected
AP025994,Approved
AP025995,Approved
AP025996,Pending
AP025997,Rejected
AP025998,Rejected
AP025999,Approved
AP026000,Rejected
AP026001,Rejected
AP026002,Approved
AP026003,Approved
AP026004,Rejected
AP026005,Pending
AP026006,Approved
AP026007,Approved
AP026008,Rejected
AP026009,Approved
AP026010,Approved
AP026011,Pending
AP026012,Pending
AP026013,Approved
AP026014,Rejected
AP026015,Pending
AP026016,Pending
AP026017,Approved
AP026018,Approved
AP026019,Approved
AP026020,Rejected
AP026021,Approved
AP026022,Pending
AP026023,Rejected
AP026024,Pending
AP026025,Pending
AP026026,Rejected
AP026027,Rejected
AP026028,Rejected
AP026029,Rejected
AP026030,Rejected
AP026031,Pending
AP026032,Pending
AP026033,Pending
AP026034,Rejected
AP026035,Rejected
AP026036,Pending
AP026037,Rejected
AP026038,Pending
AP026039,Rejected
AP026040,Pending
AP026041,Rejected
AP026042,Pending
AP026043,Approved
AP026044,Pending
AP026045,Rejected
AP026046,Pending
AP026047,Approved
AP026048,Rejected
AP026049,Rejected
AP026050,Approved
AP026051,Approved
AP026052,Approved
AP026053,Rejected
AP026054,Rejected
AP026055,Rejected
AP026056,Pending
AP026057,Approved
AP026058,Pending
AP026059,Rejected
AP026060,Rejected
AP026061,Approved
AP026062,Pending
AP026063,Approved
AP026064,Approved
AP026065,Approved
AP026066,Pending
AP026067,Pending
AP026068,Approved
AP026069,Rejected
AP026070,Approved
AP026071,Approved
AP026072,Rejected
AP026073,Rejected
AP026074,Rejected
AP026075,Pending
AP026076,Rejected
AP026077,Pending
AP026078,Approved
AP026079,Approved
AP026080,Pending
AP026081,Pending
AP026082,Pending
AP026083,Approved
AP026084,Rejected
AP026085,Rejected
AP026086,Rejected
AP026087,Approved
AP026088,Rejected
AP026089,Approved
AP026090,Pending
AP026091,Approved
AP026092,Rejected
AP026093,Rejected
AP026094,Pending
AP026095,Pending
AP026096,Pending
AP026097,Approved
AP026098,Pending
AP026099,Rejected
AP026100,Approved
AP026101,Rejected
AP026102,Approved
AP026103,Rejected
AP026104,Rejected
AP026105,Pending
AP026106,Pending
AP026107,Approved
AP026108,Pending
AP026109,Rejected
AP026110,Approved
AP026111,Rejected
AP026112,Pending
AP026113,Pending
AP026114,Approved
AP026115,Pending
AP026116,Approved
AP026117,Pending
AP026118,Approved
AP026119,Approved
AP026120,Pending
AP026121,Pending
AP026122,Rejected
AP026123,Rejected
AP026124,Pending
AP026125,Approved
AP026126,Rejected
AP026127,Rejected
AP026128,Pending
AP026129,Pending
AP026130,Pending
AP026131,Approved
AP026132,Pending
AP026133,Approved
AP026134,Rejected
AP026135,Rejected
AP026136,Rejected
AP026137,Approved
AP026138,Approved
AP026139,Rejected
AP026140,Rejected
AP026141,Pending
AP026142,Rejected
AP026143,Rejected
AP026144,Rejected
AP026145,Approved
AP026146,Rejected
AP026147,Pending
AP026148,Approved
AP026149,Approved
AP026150,Rejected
AP026151,Rejected
AP026152,Pending
AP026153,Pending
AP026154,Rejected
AP026155,Approved
AP026156,Pending
AP026157,Rejected
AP026158,Rejected
AP026159,Rejected
AP026160,Approved
AP026161,Rejected
AP026162,Pending
AP026163,Rejected
AP026164,Pending
AP026165,Pending
AP026166,Pending
AP026167,Approved
AP026168,Pending
AP026169,Approved
AP026170,Rejected
AP026171,Pending
AP026172,Pending
AP026173,Pending
AP026174,Pending
AP026175,Approved
AP026176,Pending
AP026177,Rejected
AP026178,Rejected
AP026179,Approved
AP026180,Approved
AP026181,Rejected
AP026182,Rejected
AP026183,Pending
AP026184,Rejected
AP026185,Approved
AP026186,Rejected
AP026187,Rejected
AP026188,Rejected
AP026189,Rejected
AP026190,Rejected
AP026191,Rejected
AP026192,Pending
AP026193,Pending
AP026194,Rejected
AP026195,Rejected
AP026196,Approved
AP026197,Rejected
AP026198,Pending
AP026199,Approved
AP026200,Rejected
AP026201,Approved
AP026202,Rejected
AP026203,Rejected
AP026204,Pending
AP026205,Rejected
AP026206,Approved
AP026207,Rejected
AP026208,Pending
AP026209,Rejected
AP026210,Pending
AP026211,Rejected
AP026212,Approved
AP026213,Rejected
AP026214,Pending
AP026215,Pending
AP026216,Pending
