doc_id,type
D028459,Business License
D028460,GST
D028461,Business License
D028462,PAN
D028463,PAN
D028464,Business License
D028465,PAN
D028466,Business License
D028467,Business License
D028468,GST
D028469,Business License
D028470,Business License
D028471,PAN
D028472,PAN
D028473,PAN
D028474,PAN
D028475,Business License
D028476,Business License
D028477,Business License
D028478,Business License
D028479,GST
D028480,PAN
D028481,GST
D028482,GST
D028483,Business License
D028484,PAN
D028485,PAN
D028486,Business License
D028487,GST
D028488,Business License
D028489,Business License
D028490,GST
D028491,PAN
D028492,PAN
D028493,PAN
D028494,PAN
D028495,Business License
D028496,GST
D028497,PAN
D028498,GST
D028499,GST
D028500,PAN
D028501,PAN
D028502,GST
D028503,GST
D028504,GST
D028505,GST
D028506,GST
D028507,PAN
D028508,Business License
D028509,GST
D028510,Business License
D028511,Business License
D028512,PAN
D028513,Business License
D028514,Business License
D028515,GST
D028516,Business License
D028517,GST
D028518,PAN
D028519,GST
D028520,Business License
D028521,PAN
D028522,PAN
D028523,GST
D028524,PAN
D028525,PAN
D028526,PAN
D028527,GST
D028528,Business License
D028529,GST
D028530,GST
D028531,GST
D028532,GST
D028533,PAN
D028534,Business License
D028535,PAN
D028536,Business License
D028537,Business License
D028538,Business License
D028539,Business License
D028540,PAN
D028541,GST
D028542,GST
D028543,GST
D028544,GST
D028545,Business License
D028546,Business License
D028547,PAN
D028548,PAN
D028549,Business License
D028550,GST
D028551,Business License
D028552,GST
D028553,GST
D028554,Business License
D028555,GST
D028556,GST
D028557,GST
D028558,Business License
D028559,GST
D028560,PAN
D028561,GST
D028562,PAN
D028563,PAN
D028564,PAN
D028565,GST
D028566,Business License
D028567,PAN
D028568,Business License
D028569,PAN
D028570,Business License
D028571,Business License
D028572,GST
D028573,GST
D028574,GST
D028575,GST
D028576,PAN
D028577,PAN
D028578,GST
D028579,GST
D028580,GST
D028581,Business License
D028582,PAN
D028583,Business License
D028584,GST
D028585,GST
D028586,Business License
D028587,Business License
D028588,GST
D028589,GST
D028590,Business License
D028591,PAN
D028592,PAN
D028593,Business License
D028594,GST
D028595,GST
D028596,Business License
D028597,PAN
D028598,Business License
D028599,GST
D028600,Business License
D028601,GST
D028602,GST
D028603,Business License
D028604,PAN
D028605,Business License
D028606,Business License
D028607,GST
D028608,GST
D028609,Business License
D028610,Business License
D028611,GST
D028612,Business License
D028613,PAN
D028614,GST
D028615,PAN
D028616,GST
D028617,Business License
D028618,Business License
D028619,PAN
D028620,GST
D028621,PAN
D028622,Business License
D028623,GST
D028624,PAN
D028625,GST
D028626,PAN
D028627,GST
D028628,PAN
D028629,GST
D028630,Business License
D028631,GST
D028632,Business License
D028633,Business License
D028634,Business License
D028635,GST
D028636,PAN
D028637,PAN
D028638,Business License
D028639,Business License
D028640,Business License
D028641,GST
D028642,PAN
D028643,GST
D028644,PAN
D028645,Business License
D028646,Business License
D028647,PAN
D028648,GST
D028649,Business License
D028650,Business License
D028651,Business License
D028652,PAN
D028653,GST
D028654,PAN
D028655,GST
D028656,PAN
D028657,Business License
D028658,PAN
D028659,GST
D028660,Business License
D028661,Business License
D028662,Business License
D028663,GST
D028664,PAN
D028665,PAN
D028666,GST
D028667,PAN
D028668,GST
D028669,GST
D028670,GST
D028671,GST
D028672,PAN
D028673,PAN
D028674,GST
D028675,Business License
D028676,PAN
D028677,PAN
D028678,PAN
D028679,PAN
D028680,Business License
D028681,PAN
D028682,GST
D028683,Business License
D028684,GST
D028685,PAN
D028686,GST
D028687,PAN
D028688,PAN
D028689,GST
D028690,Business License
D028691,Business License
D028692,Business License
D028693,GST
D028694,PAN
D028695,PAN
D028696,Business License
D028697,Business License
D028698,GST
D028699,Business License
D028700,PAN
D028701,Business License
D028702,PAN
D028703,PAN
D028704,Business License
D028705,GST
D028706,PAN
D028707,GST
D028708,GST
D028709,Business License
D028710,PAN
D028711,Business License
D028712,Business License
D028713,Business License
D028714,GST
D028715,Business License
D028716,Business License
D028717,PAN
D028718,Business License
D028719,Business License
D028720,GST
D028721,PAN
D028722,GST
D028723,PAN
D028724,GST
D028725,GST
D028726,Business License
D028727,PAN
D028728,GST
D028729,GST
D028730,PAN
D028731,PAN
D028732,GST
D028733,Business License
D028734,GST
D028735,Business License
D028736,GST
D028737,PAN
D028738,GST
D028739,GST
D028740,GST
D028741,PAN
D028742,PAN
D028743,Business License
D028744,GST
D028745,PAN
D028746,PAN
D028747,GST
D028748,Business License
D028749,Business License
D028750,PAN
D028751,GST
D028752,GST
D028753,Business License
D028754,Business License
D028755,GST
D028756,PAN
D028757,PAN
D028758,PAN
D028759,Business License
D028760,GST
D028761,Business License
D028762,PAN
D028763,GST
D028764,Business License
D028765,GST
D028766,PAN
D028767,Business License
D028768,PAN
D028769,Business License
D028770,GST
D028771,GST
D028772,GST
D028773,Business License
D028774,GST
D028775,GST
D028776,Business License
D028777,PAN
D028778,PAN
D028779,GST
D028780,GST
D028781,Business License
D028782,Business License
D028783,GST
D028784,PAN
D028785,PAN
D028786,GST
D028787,GST
D028788,Business License
D028789,PAN
D028790,Business License
D028791,Business License
D028792,PAN
D028793,Business License
D028794,Business License
D028795,PAN
D028796,Business License
D028797,Business License
D028798,GST
D028799,GST
D028800,PAN
D028801,PAN
D028802,Business License
D028803,GST
D028804,PAN
D028805,GST
D028806,GST
D028807,PAN
D028808,PAN
D028809,GST
D028810,Business License
D028811,Business License
D028812,Business License
D028813,Business License
D028814,GST
D028815,GST
D028816,Business License
D028817,PAN
D028818,GST
D028819,GST
D028820,Business License
D028821,GST
D028822,Business License
D028823,GST
D028824,Business License
D028825,Business License
D028826,PAN
D028827,GST
D028828,Business License
D028829,Business License
D028830,PAN
D028831,PAN
D028832,Business License
D028833,Business License
D028834,PAN
D028835,Business License
D028836,Business License
D028837,Business License
D028838,Business License
D028839,GST
D028840,PAN
D028841,GST
D028842,Business License
D028843,Business License
D028844,GST
D028845,PAN
D028846,GST
D028847,Business License
D028848,GST
D028849,PAN
D028850,Business License
D028851,Business License
D028852,Business License
D028853,GST
D028854,PAN
D028855,Business License
D028856,GST
D028857,PAN
D028858,PAN
D028859,Business License
D028860,Business License
D028861,Business License
D028862,Business License
D028863,Business License
D028864,GST
D028865,PAN
D028866,PAN
D028867,Business License
D028868,GST
D028869,PAN
D028870,Business License
D028871,Business License
D028872,Business License
D028873,Business License
D028874,Business License
D028875,Business License
D028876,GST
D028877,GST
D028878,PAN
D028879,GST
D028880,GST
D028881,PAN
D028882,Business License
D028883,Business License
D028884,Business License
D028885,GST
D028886,PAN
D028887,PAN
D028888,PAN
D028889,GST
D028890,PAN
D028891,GST
D028892,PAN
D028893,Business License
D028894,PAN
D028895,Business License
D028896,GST
D028897,PAN
D028898,PAN
D028899,PAN
D028900,Business License
D028901,PAN
D028902,Business License
D028903,GST
D028904,GST
D028905,GST
D028906,PAN
D028907,GST
D028908,GST
D028909,PAN
D028910,Business License
D028911,GST
D028912,Business License
D028913,GST
D028914,PAN
D028915,GST
D028916,Business License
D028917,PAN
D028918,Business License
D028919,PAN
D028920,GST
D028921,GST
D028922,GST
D028923,GST
D028924,GST
D028925,Business License
D028926,GST
D028927,Business License
D028928,Business License
D028929,Business License
D028930,GST
D028931,Business License
D028932,Business License
D028933,Business License
D028934,Business License
D028935,GST
D028936,PAN
D028937,GST
D028938,GST
D028939,PAN
D028940,GST
D028941,GST
D028942,Business License
D028943,Business License
D028944,PAN
D028945,PAN
D028946,Business License
D028947,Business License
D028948,PAN
D028949,Business License
D028950,GST
D028951,PAN
D028952,Business License
D028953,Business License
D028954,GST
D028955,GST
D028956,GST
D028957,GST
D028958,GST
D028959,PAN
D028960,Business License
D028961,GST
D028962,PAN
D028963,PAN
D028964,GST
D028965,PAN
D028966,Business License
D028967,PAN
D028968,Business License
D028969,GST
D028970,GST
D028971,Business License
D028972,PAN
D028973,Business License
D028974,PAN
D028975,Business License
D028976,PAN
D028977,GST
D028978,GST
D028979,PAN
D028980,PAN
D028981,GST
D028982,GST
D028983,GST
D028984,PAN
D028985,PAN
D028986,GST
D028987,GST
D028988,GST
D028989,Business License
D028990,GST
D028991,Business License
D028992,GST
D028993,Business License
D028994,Business License
D028995,Business License
D028996,GST
D028997,Business License
D028998,Business License
D028999,GST
D029000,Business License
D029001,PAN
D029002,PAN
D029003,GST
D029004,Business License
D029005,PAN
D029006,Business License
D029007,GST
D029008,Business License
D029009,PAN
D029010,PAN
D029011,Business License
D029012,Business License
D029013,PAN
D029014,Business License
D029015,PAN
D029016,GST
D029017,GST
D029018,Business License
D029019,Business License
D029020,GST
D029021,Business License
D029022,Business License
D029023,PAN
D029024,GST
D029025,Business License
D029026,Business License
D029027,GST
D029028,PAN
D029029,GST
D029030,PAN
D029031,GST
D029032,Business License
D029033,Business License
D029034,GST
D029035,Business License
D029036,GST
D029037,GST
D029038,PAN
D029039,Business License
D029040,GST
D029041,Business License
D029042,PAN
D029043,GST
D029044,GST
D029045,PAN
D029046,Business License
D029047,GST
D029048,GST
D029049,GST
D029050,PAN
D029051,Business License
D029052,Business License
D029053,PAN
D029054,PAN
D029055,GST
D029056,GST
D029057,GST
D029058,GST
D029059,PAN
D029060,PAN
D029061,PAN
D029062,PAN
D029063,GST
D029064,PAN
D029065,GST
D029066,PAN
D029067,GST
D029068,GST
D029069,Business License
D029070,GST
D029071,Business License
D029072,Business License
D029073,GST
D029074,PAN
D029075,PAN
D029076,Business License
D029077,PAN
D029078,GST
D029079,PAN
D029080,PAN
D029081,GST
D029082,Business License
D029083,Business License
D029084,Business License
D029085,GST
D029086,PAN
D029087,PAN
D029088,PAN
D029089,GST
D029090,PAN
D029091,GST
D029092,PAN
D029093,Business License
D029094,PAN
D029095,GST
D029096,GST
D029097,PAN
D029098,GST
D029099,PAN
D029100,GST
D029101,PAN
D029102,Business License
D029103,PAN
D029104,PAN
D029105,GST
D029106,Business License
D029107,Business License
D029108,PAN
D029109,GST
D029110,PAN
D029111,PAN
D029112,GST
D029113,GST
D029114,PAN
D029115,Business License
D029116,PAN
D029117,PAN
D029118,Business License
D029119,GST
D029120,Business License
D029121,Business License
D029122,Business License
D029123,Business License
D029124,GST
D029125,GST
D029126,GST
D029127,Business License
D029128,GST
D029129,Business License
D029130,Business License
D029131,PAN
D029132,Business License
D029133,GST
D029134,PAN
D029135,PAN
D029136,Business License
D029137,Business License
D029138,GST
D029139,GST
D029140,Business License
D029141,Business License
D029142,Business License
D029143,GST
D029144,GST
D029145,PAN
D029146,GST
D029147,PAN
D029148,PAN
D029149,PAN
D029150,GST
D029151,PAN
D029152,Business License
D029153,GST
D029154,Business License
D029155,PAN
D029156,PAN
D029157,PAN
D029158,PAN
D029159,PAN
D029160,PAN
D029161,GST
D029162,GST
D029163,PAN
D029164,Business License
D029165,PAN
D029166,PAN
D029167,GST
D029168,Business License
D029169,PAN
D029170,GST
D029171,GST
D029172,GST
D029173,Business License
D029174,PAN
D029175,PAN
D029176,GST
D029177,GST
D029178,GST
D029179,Business License
D029180,PAN
D029181,GST
D029182,GST
D029183,PAN
D029184,GST
D029185,PAN
D029186,Business License
D029187,GST
D029188,GST
D029189,Business License
D029190,GST
D029191,PAN
D029192,PAN
D029193,Business License
D029194,GST
D029195,GST
D029196,Business License
D029197,Business License
D029198,PAN
D029199,GST
D029200,GST
D029201,Business License
D029202,GST
D029203,PAN
D029204,GST
D029205,GST
D029206,Business License
D029207,PAN
D029208,Business License
D029209,PAN
D029210,PAN
D029211,GST
D029212,PAN
D029213,GST
D029214,PAN
D029215,PAN
D029216,GST
D029217,Business License
D029218,Business License
D029219,PAN
D029220,Business License
D029221,PAN
