doc_id,officer_id
D036896,C0373
D036897,C0372
D036898,C0328
D036899,C0447
D036900,C0202
D036901,C0010
D036902,C0114
D036903,C0417
D036904,C0135
D036905,C0300
D036906,C0145
D036907,C0373
D036908,C0309
D036909,C0354
D036910,C0285
D036911,C0326
D036912,C0367
D036913,C0087
D036914,C0418
D036915,C0049
D036916,C0174
D036917,C0443
D036918,C0087
D036919,C0061
D036920,C0420
D036921,C0370
D036922,C0390
D036923,C0136
D036924,C0474
D036925,C0212
D036926,C0429
D036927,C0124
D036928,C0430
D036929,C0491
D036930,C0427
D036931,C0118
D036932,C0373
D036933,C0479
D036934,C0148
D036935,C0258
D036936,C0369
D036937,C0261
D036938,C0167
D036939,C0494
D036940,C0248
D036941,C0016
D036942,C0395
D036943,C0334
D036944,C0225
D036945,C0264
D036946,C0320
D036947,C0478
D036948,C0292
D036949,C0441
D036950,C0006
D036951,C0031
D036952,C0211
D036953,C0349
D036954,C0134
D036955,C0198
D036956,C0442
D036957,C0467
D036958,C0074
D036959,C0239
D036960,C0174
D036961,C0126
D036962,C0172
D036963,C0410
D036964,C0122
D036965,C0098
D036966,C0060
D036967,C0107
D036968,C0154
D036969,C0492
D036970,C0219
D036971,C0198
D036972,C0054
D036973,C0391
D036974,C0286
D036975,C0314
D036976,C0402
D036977,C0430
D036978,C0253
D036979,C0314
D036980,C0076
D036981,C0320
D036982,C0122
D036983,C0472
D036984,C0015
D036985,C0354
D036986,C0184
D036987,C0019
D036988,C0194
D036989,C0253
D036990,C0420
D036991,C0059
D036992,C0396
D036993,C0072
D036994,C0430
D036995,C0241
D036996,C0107
D036997,C0365
D036998,C0442
D036999,C0280
D037000,C0076
D037001,C0290
D037002,C0179
D037003,C0093
D037004,C0301
D037005,C0419
D037006,C0470
D037007,C0438
D037008,C0324
D037009,C0123
D037010,C0195
D037011,C0492
D037012,C0406
D037013,C0375
D037014,C0370
D037015,C0114
D037016,C0064
D037017,C0131
D037018,C0109
D037019,C0194
D037020,C0444
D037021,C0003
D037022,C0178
D037023,C0260
D037024,C0269
D037025,C0062
D037026,C0290
D037027,C0069
D037028,C0330
D037029,C0440
D037030,C0339
D037031,C0154
D037032,C0372
D037033,C0308
D037034,C0284
D037035,C0488
D037036,C0088
D037037,C0008
D037038,C0331
D037039,C0450
D037040,C0109
D037041,C0301
D037042,C0012
D037043,C0074
D037044,C0112
D037045,C0096
D037046,C0442
D037047,C0427
D037048,C0025
D037049,C0273
D037050,C0368
D037051,C0054
D037052,C0222
D037053,C0122
D037054,C0249
D037055,C0347
D037056,C0338
D037057,C0283
D037058,C0291
D037059,C0299
D037060,C0241
D037061,C0233
D037062,C0438
D037063,C0099
D037064,C0451
D037065,C0067
D037066,C0145
D037067,C0154
D037068,C0401
D037069,C0459
D037070,C0300
D037071,C0435
D037072,C0002
D037073,C0055
D037074,C0048
D037075,C0385
D037076,C0287
D037077,C0357
D037078,C0342
D037079,C0342
D037080,C0236
D037081,C0226
D037082,C0284
D037083,C0044
D037084,C0179
D037085,C0181
D037086,C0280
D037087,C0203
D037088,C0262
D037089,C0351
D037090,C0363
D037091,C0444
D037092,C0193
D037093,C0199
D037094,C0142
D037095,C0336
D037096,C0367
D037097,C0393
D037098,C0188
D037099,C0290
D037100,C0312
D037101,C0467
D037102,C0409
D037103,C0128
D037104,C0041
D037105,C0027
D037106,C0060
D037107,C0347
D037108,C0238
D037109,C0443
D037110,C0150
D037111,C0427
D037112,C0244
D037113,C0304
D037114,C0349
D037115,C0045
D037116,C0217
D037117,C0338
D037118,C0180
D037119,C0494
D037120,C0117
D037121,C0103
D037122,C0084
D037123,C0340
D037124,C0086
D037125,C0144
D037126,C0017
D037127,C0183
D037128,C0265
D037129,C0031
D037130,C0119
D037131,C0050
D037132,C0339
D037133,C0083
D037134,C0362
D037135,C0193
D037136,C0302
D037137,C0088
D037138,C0039
D037139,C0221
D037140,C0481
D037141,C0287
D037142,C0316
D037143,C0336
D037144,C0242
D037145,C0257
D037146,C0377
D037147,C0252
D037148,C0345
D037149,C0371
D037150,C0345
D037151,C0312
D037152,C0057
D037153,C0056
D037154,C0049
D037155,C0419
D037156,C0428
D037157,C0030
D037158,C0133
D037159,C0222
D037160,C0024
D037161,C0315
D037162,C0028
D037163,C0158
D037164,C0078
D037165,C0457
D037166,C0115
D037167,C0140
D037168,C0329
D037169,C0297
D037170,C0365
D037171,C0418
D037172,C0358
D037173,C0226
D037174,C0440
D037175,C0119
D037176,C0430
D037177,C0310
D037178,C0224
D037179,C0307
D037180,C0221
D037181,C0107
D037182,C0464
D037183,C0316
D037184,C0261
D037185,C0283
D037186,C0099
D037187,C0348
D037188,C0375
D037189,C0322
D037190,C0381
D037191,C0318
D037192,C0115
D037193,C0328
D037194,C0268
D037195,C0032
D037196,C0463
D037197,C0463
D037198,C0474
D037199,C0039
D037200,C0181
D037201,C0300
D037202,C0406
D037203,C0378
D037204,C0245
D037205,C0139
D037206,C0437
D037207,C0360
D037208,C0205
D037209,C0068
D037210,C0049
D037211,C0338
D037212,C0149
D037213,C0064
D037214,C0292
D037215,C0386
D037216,C0039
D037217,C0353
D037218,C0310
D037219,C0086
D037220,C0243
D037221,C0088
D037222,C0301
D037223,C0165
D037224,C0302
D037225,C0196
D037226,C0143
D037227,C0186
D037228,C0263
D037229,C0444
D037230,C0236
D037231,C0345
D037232,C0085
D037233,C0492
D037234,C0210
D037235,C0090
D037236,C0244
D037237,C0044
D037238,C0382
D037239,C0482
D037240,C0293
D037241,C0319
D037242,C0446
D037243,C0459
D037244,C0447
D037245,C0274
D037246,C0414
D037247,C0410
D037248,C0226
D037249,C0049
D037250,C0348
D037251,C0398
D037252,C0321
D037253,C0482
D037254,C0414
D037255,C0312
D037256,C0089
D037257,C0296
D037258,C0312
D037259,C0006
D037260,C0391
D037261,C0270
D037262,C0447
D037263,C0031
D037264,C0353
D037265,C0044
D037266,C0273
D037267,C0204
D037268,C0477
D037269,C0164
D037270,C0358
D037271,C0496
D037272,C0166
D037273,C0237
D037274,C0080
D037275,C0246
D037276,C0138
D037277,C0033
D037278,C0144
D037279,C0036
D037280,C0425
D037281,C0496
D037282,C0101
D037283,C0357
D037284,C0026
D037285,C0339
D037286,C0161
D037287,C0486
D037288,C0083
D037289,C0136
D037290,C0152
D037291,C0250
D037292,C0473
D037293,C0195
D037294,C0339
D037295,C0251
D037296,C0347
D037297,C0478
D037298,C0492
D037299,C0269
D037300,C0404
D037301,C0370
D037302,C0370
D037303,C0379
D037304,C0098
D037305,C0008
D037306,C0066
D037307,C0378
D037308,C0422
D037309,C0340
D037310,C0296
D037311,C0031
D037312,C0280
D037313,C0463
D037314,C0131
D037315,C0093
D037316,C0302
D037317,C0040
D037318,C0305
D037319,C0160
D037320,C0060
D037321,C0464
D037322,C0328
D037323,C0136
D037324,C0388
D037325,C0201
D037326,C0477
D037327,C0194
D037328,C0036
D037329,C0162
D037330,C0467
D037331,C0314
D037332,C0463
D037333,C0216
D037334,C0154
D037335,C0289
D037336,C0336
D037337,C0375
D037338,C0162
D037339,C0106
D037340,C0406
D037341,C0424
D037342,C0243
D037343,C0471
D037344,C0241
D037345,C0199
D037346,C0136
D037347,C0085
D037348,C0273
D037349,C0225
D037350,C0340
D037351,C0392
D037352,C0321
D037353,C0280
D037354,C0199
D037355,C0043
D037356,C0139
D037357,C0262
D037358,C0445
D037359,C0087
D037360,C0442
D037361,C0058
D037362,C0254
D037363,C0343
D037364,C0339
D037365,C0216
D037366,C0075
D037367,C0237
D037368,C0090
D037369,C0083
D037370,C0439
D037371,C0378
D037372,C0288
D037373,C0136
D037374,C0041
D037375,C0331
D037376,C0389
D037377,C0033
D037378,C0420
D037379,C0301
D037380,C0022
D037381,C0101
D037382,C0281
D037383,C0458
D037384,C0408
D037385,C0233
D037386,C0334
D037387,C0459
D037388,C0457
D037389,C0044
D037390,C0340
D037391,C0206
D037392,C0402
D037393,C0108
D037394,C0201
D037395,C0368
D037396,C0226
D037397,C0393
D037398,C0433
D037399,C0138
D037400,C0386
D037401,C0098
D037402,C0177
D037403,C0158
D037404,C0485
D037405,C0060
D037406,C0207
D037407,C0363
D037408,C0498
D037409,C0318
D037410,C0071
D037411,C0072
D037412,C0143
D037413,C0427
D037414,C0204
D037415,C0114
D037416,C0026
D037417,C0053
D037418,C0342
D037419,C0289
D037420,C0283
D037421,C0482
D037422,C0372
D037423,C0426
D037424,C0153
D037425,C0321
D037426,C0177
D037427,C0327
D037428,C0006
D037429,C0250
D037430,C0068
D037431,C0335
D037432,C0073
D037433,C0167
D037434,C0356
D037435,C0465
D037436,C0456
D037437,C0002
D037438,C0099
D037439,C0178
D037440,C0002
D037441,C0283
D037442,C0212
D037443,C0056
D037444,C0072
D037445,C0375
D037446,C0395
D037447,C0002
D037448,C0245
D037449,C0461
D037450,C0487
D037451,C0421
D037452,C0077
D037453,C0175
D037454,C0080
D037455,C0206
D037456,C0100
D037457,C0379
D037458,C0119
D037459,C0274
D037460,C0376
D037461,C0065
D037462,C0414
D037463,C0216
D037464,C0375
D037465,C0104
D037466,C0264
D037467,C0123
D037468,C0365
D037469,C0243
D037470,C0423
D037471,C0035
D037472,C0143
D037473,C0244
D037474,C0349
D037475,C0331
D037476,C0422
D037477,C0248
D037478,C0499
D037479,C0019
D037480,C0441
D037481,C0419
D037482,C0355
D037483,C0063
D037484,C0496
D037485,C0337
D037486,C0199
D037487,C0498
D037488,C0368
D037489,C0362
D037490,C0115
D037491,C0278
D037492,C0339
D037493,C0005
D037494,C0118
D037495,C0119
D037496,C0066
D037497,C0470
D037498,C0246
D037499,C0358
D037500,C0062
D037501,C0203
D037502,C0027
D037503,C0020
D037504,C0140
D037505,C0367
D037506,C0029
D037507,C0158
D037508,C0176
D037509,C0286
D037510,C0082
D037511,C0211
D037512,C0488
D037513,C0131
D037514,C0053
D037515,C0474
D037516,C0468
D037517,C0219
D037518,C0174
D037519,C0154
D037520,C0364
D037521,C0105
D037522,C0406
D037523,C0033
D037524,C0434
D037525,C0361
D037526,C0160
D037527,C0071
D037528,C0283
D037529,C0346
D037530,C0385
D037531,C0120
D037532,C0059
D037533,C0074
D037534,C0259
D037535,C0341
D037536,C0189
D037537,C0076
D037538,C0374
D037539,C0010
D037540,C0123
D037541,C0021
D037542,C0226
D037543,C0409
D037544,C0412
D037545,C0325
D037546,C0498
D037547,C0182
D037548,C0490
D037549,C0207
D037550,C0467
D037551,C0252
D037552,C0287
D037553,C0203
D037554,C0342
D037555,C0333
D037556,C0028
D037557,C0117
D037558,C0389
D037559,C0374
D037560,C0403
D037561,C0489
D037562,C0124
D037563,C0173
D037564,C0051
D037565,C0443
D037566,C0115
D037567,C0297
D037568,C0273
D037569,C0242
D037570,C0330
D037571,C0341
D037572,C0160
D037573,C0043
D037574,C0157
D037575,C0357
D037576,C0164
D037577,C0064
D037578,C0130
D037579,C0478
D037580,C0052
D037581,C0161
D037582,C0045
D037583,C0224
D037584,C0083
D037585,C0029
D037586,C0167
D037587,C0423
D037588,C0394
D037589,C0344
D037590,C0416
D037591,C0152
D037592,C0460
D037593,C0472
D037594,C0283
D037595,C0468
D037596,C0463
D037597,C0290
D037598,C0125
D037599,C0187
D037600,C0329
D037601,C0438
D037602,C0451
D037603,C0448
D037604,C0286
D037605,C0059
D037606,C0377
D037607,C0089
D037608,C0334
D037609,C0042
D037610,C0489
D037611,C0213
D037612,C0479
D037613,C0118
D037614,C0167
D037615,C0164
D037616,C0170
D037617,C0023
D037618,C0206
D037619,C0068
D037620,C0339
D037621,C0367
D037622,C0139
D037623,C0448
D037624,C0420
D037625,C0237
D037626,C0261
D037627,C0455
D037628,C0489
D037629,C0196
D037630,C0071
D037631,C0491
D037632,C0412
D037633,C0497
D037634,C0001
D037635,C0182
D037636,C0059
D037637,C0382
D037638,C0198
D037639,C0038
D037640,C0332
D037641,C0449
D037642,C0159
D037643,C0286
D037644,C0167
D037645,C0182
D037646,C0081
D037647,C0395
D037648,C0467
D037649,C0314
D037650,C0209
D037651,C0298
D037652,C0485
D037653,C0214
D037654,C0127
D037655,C0265
D037656,C0357
D037657,C0004
D037658,C0045
D037659,C0340
D037660,C0218
D037661,C0361
D037662,C0426
D037663,C0061
D037664,C0071
D037665,C0284
D037666,C0332
D037667,C0469
D037668,C0364
D037669,C0173
D037670,C0183
D037671,C0153
D037672,C0139
D037673,C0269
D037674,C0039
D037675,C0245
D037676,C0462
D037677,C0428
D037678,C0291
D037679,C0275
D037680,C0039
D037681,C0222
D037682,C0248
D037683,C0225
D037684,C0426
D037685,C0249
D037686,C0318
D037687,C0490
D037688,C0171
D037689,C0198
D037690,C0014
D037691,C0337
D037692,C0352
D037693,C0353
D037694,C0427
D037695,C0352
D037696,C0166
D037697,C0245
D037698,C0091
D037699,C0233
D037700,C0366
D037701,C0142
D037702,C0210
D037703,C0139
D037704,C0142
D037705,C0391
D037706,C0144
D037707,C0172
D037708,C0400
D037709,C0488
D037710,C0266
D037711,C0143
D037712,C0041
D037713,C0112
D037714,C0466
D037715,C0453
D037716,C0102
D037717,C0003
D037718,C0310
D037719,C0096
D037720,C0283
D037721,C0395
D037722,C0151
D037723,C0136
D037724,C0048
D037725,C0103
D037726,C0015
D037727,C0274
D037728,C0152
D037729,C0485
D037730,C0238
D037731,C0283
D037732,C0330
D037733,C0123
D037734,C0189
D037735,C0391
D037736,C0456
D037737,C0025
D037738,C0290
D037739,C0095
D037740,C0201
D037741,C0500
D037742,C0135
D037743,C0434
D037744,C0023
D037745,C0191
D037746,C0460
D037747,C0494
D037748,C0189
D037749,C0235
D037750,C0380
D037751,C0352
D037752,C0108
D037753,C0040
D037754,C0448
D037755,C0324
D037756,C0437
D037757,C0305
D037758,C0198
D037759,C0212
D037760,C0294
D037761,C0262
D037762,C0054
D037763,C0204
D037764,C0129
D037765,C0290
D037766,C0128
D037767,C0248
D037768,C0074
D037769,C0144
D037770,C0088
D037771,C0112
D037772,C0388
D037773,C0172
D037774,C0462
D037775,C0365
D037776,C0077
D037777,C0377
D037778,C0497
D037779,C0182
D037780,C0289
D037781,C0447
D037782,C0173
D037783,C0141
D037784,C0093
D037785,C0118
D037786,C0121
D037787,C0098
D037788,C0353
D037789,C0353
D037790,C0393
D037791,C0173
D037792,C0365
D037793,C0420
D037794,C0208
D037795,C0069
D037796,C0485
D037797,C0128
D037798,C0165
D037799,C0309
D037800,C0458
D037801,C0291
D037802,C0436
D037803,C0118
D037804,C0492
D037805,C0450
D037806,C0232
D037807,C0405
D037808,C0207
D037809,C0438
D037810,C0361
D037811,C0434
D037812,C0182
D037813,C0344
D037814,C0233
D037815,C0327
D037816,C0133
D037817,C0172
D037818,C0212
D037819,C0315
D037820,C0232
D037821,C0316
D037822,C0110
D037823,C0197
D037824,C0351
D037825,C0380
D037826,C0069
D037827,C0385
D037828,C0256
D037829,C0150
D037830,C0057
D037831,C0286
D037832,C0492
D037833,C0469
D037834,C0220
D037835,C0217
D037836,C0075
D037837,C0219
D037838,C0172
D037839,C0316
D037840,C0103
D037841,C0293
D037842,C0416
D037843,C0494
D037844,C0456
D037845,C0352
D037846,C0359
D037847,C0229
D037848,C0087
D037849,C0077
D037850,C0041
D037851,C0172
D037852,C0022
D037853,C0063
D037854,C0146
D037855,C0009
D037856,C0116
D037857,C0415
D037858,C0276
D037859,C0448
D037860,C0036
D037861,C0066
D037862,C0233
D037863,C0343
D037864,C0039
D037865,C0196
D037866,C0164
D037867,C0186
D037868,C0122
D037869,C0144
D037870,C0160
D037871,C0333
D037872,C0269
D037873,C0001
D037874,C0106
D037875,C0462
D037876,C0105
D037877,C0191
D037878,C0148
D037879,C0310
D037880,C0394
D037881,C0271
D037882,C0429
D037883,C0491
D037884,C0258
D037885,C0004
D037886,C0100
D037887,C0339
D037888,C0416
D037889,C0309
D037890,C0021
D037891,C0395
D037892,C0405
D037893,C0109
D037894,C0138
D037895,C0201
D037896,C0329
D037897,C0139
D037898,C0450
D037899,C0494
D037900,C0498
D037901,C0123
D037902,C0443
D037903,C0314
D037904,C0354
D037905,C0037
D037906,C0177
D037907,C0493
D037908,C0231
D037909,C0424
D037910,C0196
D037911,C0406
D037912,C0397
D037913,C0280
D037914,C0068
D037915,C0215
D037916,C0395
D037917,C0377
D037918,C0413
D037919,C0240
D037920,C0154
D037921,C0205
D037922,C0259
D037923,C0109
D037924,C0216
D037925,C0092
D037926,C0123
D037927,C0458
D037928,C0195
D037929,C0049
D037930,C0055
D037931,C0443
D037932,C0286
D037933,C0421
D037934,C0209
D037935,C0479
D037936,C0354
D037937,C0210
D037938,C0127
D037939,C0349
D037940,C0457
D037941,C0138
D037942,C0492
D037943,C0364
D037944,C0088
D037945,C0498
D037946,C0312
D037947,C0089
D037948,C0030
D037949,C0294
D037950,C0079
D037951,C0448
D037952,C0321
D037953,C0470
D037954,C0075
D037955,C0173
D037956,C0398
D037957,C0012
D037958,C0090
D037959,C0151
D037960,C0428
D037961,C0491
D037962,C0345
D037963,C0287
D037964,C0207
D037965,C0260
D037966,C0399
D037967,C0137
D037968,C0262
D037969,C0348
D037970,C0023
D037971,C0041
D037972,C0478
D037973,C0193
D037974,C0362
D037975,C0379
D037976,C0224
D037977,C0211
D037978,C0260
D037979,C0438
D037980,C0340
D037981,C0389
D037982,C0033
D037983,C0482
D037984,C0280
D037985,C0255
D037986,C0329
D037987,C0254
D037988,C0311
D037989,C0103
D037990,C0143
D037991,C0476
D037992,C0368
D037993,C0026
D037994,C0018
D037995,C0280
D037996,C0281
D037997,C0015
D037998,C0201
D037999,C0200
D038000,C0133
D038001,C0005
D038002,C0398
D038003,C0323
D038004,C0071
D038005,C0095
D038006,C0089
D038007,C0381
D038008,C0328
D038009,C0215
D038010,C0322
D038011,C0033
D038012,C0426
D038013,C0065
D038014,C0016
D038015,C0033
D038016,C0430
D038017,C0353
D038018,C0464
D038019,C0045
D038020,C0413
D038021,C0493
D038022,C0086
D038023,C0335
D038024,C0476
D038025,C0020
D038026,C0219
D038027,C0140
D038028,C0076
D038029,C0056
D038030,C0296
D038031,C0173
D038032,C0101
D038033,C0199
D038034,C0255
D038035,C0071
D038036,C0211
D038037,C0113
D038038,C0248
D038039,C0347
D038040,C0311
D038041,C0015
D038042,C0413
D038043,C0330
D038044,C0162
D038045,C0026
D038046,C0394
D038047,C0308
D038048,C0116
D038049,C0276
D038050,C0257
D038051,C0249
D038052,C0450
D038053,C0216
D038054,C0355
D038055,C0162
D038056,C0389
D038057,C0371
D038058,C0159
D038059,C0237
D038060,C0428
D038061,C0010
D038062,C0147
D038063,C0122
D038064,C0275
D038065,C0176
D038066,C0106
D038067,C0202
D038068,C0271
D038069,C0296
D038070,C0381
D038071,C0269
D038072,C0422
D038073,C0444
D038074,C0455
D038075,C0007
D038076,C0457
D038077,C0293
D038078,C0306
D038079,C0363
D038080,C0418
D038081,C0219
D038082,C0201
D038083,C0468
D038084,C0063
D038085,C0284
D038086,C0096
D038087,C0266
D038088,C0114
D038089,C0399
D038090,C0193
D038091,C0261
D038092,C0048
D038093,C0245
D038094,C0021
D038095,C0360
D038096,C0345
D038097,C0105
D038098,C0113
D038099,C0205
D038100,C0288
D038101,C0163
D038102,C0024
D038103,C0349
D038104,C0053
D038105,C0289
D038106,C0147
D038107,C0120
D038108,C0471
D038109,C0275
D038110,C0041
D038111,C0387
D038112,C0172
D038113,C0346
D038114,C0100
D038115,C0378
D038116,C0365
D038117,C0142
D038118,C0148
D038119,C0040
D038120,C0255
D038121,C0082
D038122,C0226
D038123,C0465
D038124,C0198
D038125,C0289
D038126,C0451
D038127,C0418
D038128,C0446
D038129,C0328
D038130,C0202
D038131,C0349
D038132,C0203
D038133,C0283
D038134,C0406
D038135,C0444
D038136,C0316
D038137,C0429
D038138,C0096
D038139,C0013
D038140,C0371
D038141,C0290
D038142,C0385
D038143,C0270
D038144,C0284
D038145,C0439
D038146,C0385
D038147,C0279
