merchant_id,risk_id
M21598,R002
M21599,R001
M21600,R003
M21601,R002
M21602,R001
M21603,R001
M21604,R001
M21605,R001
M21606,R002
M21607,R001
M21608,R003
M21609,R001
M21610,R001
M21611,R002
M21612,R002
M21613,R001
M21614,R002
M21615,R003
M21616,R003
M21617,R002
M21618,R002
M21619,R002
M21620,R002
M21621,R002
M21622,R001
M21623,R002
M21624,R001
M21625,R003
M21626,R001
M21627,R002
M21628,R003
M21629,R002
M21630,R002
M21631,R003
M21632,R003
M21633,R002
M21634,R002
M21635,R002
M21636,R001
M21637,R003
M21638,R001
M21639,R002
M21640,R001
M21641,R001
M21642,R001
M21643,R001
M21644,R001
M21645,R001
M21646,R002
M21647,R002
M21648,R002
M21649,R003
M21650,R003
M21651,R003
M21652,R002
M21653,R002
M21654,R002
M21655,R002
M21656,R003
M21657,R003
M21658,R003
M21659,R002
M21660,R002
M21661,R002
M21662,R001
M21663,R001
M21664,R002
M21665,R001
M21666,R001
M21667,R003
M21668,R001
M21669,R001
M21670,R003
M21671,R003
M21672,R003
M21673,R001
M21674,R002
M21675,R001
M21676,R003
M21677,R001
M21678,R002
M21679,R002
M21680,R001
M21681,R002
M21682,R003
M21683,R003
M21684,R002
M21685,R001
M21686,R002
M21687,R001
M21688,R001
M21689,R001
M21690,R002
M21691,R003
M21692,R003
M21693,R001
M21694,R002
M21695,R002
M21696,R001
M21697,R003
M21698,R001
M21699,R002
M21700,R001
M21701,R001
M21702,R001
M21703,R002
M21704,R003
M21705,R001
M21706,R001
M21707,R003
M21708,R001
M21709,R003
M21710,R001
M21711,R002
M21712,R003
M21713,R003
M21714,R002
M21715,R001
M21716,R002
M21717,R002
M21718,R003
M21719,R001
M21720,R003
M21721,R001
M21722,R003
M21723,R003
M21724,R001
M21725,R002
M21726,R002
M21727,R002
M21728,R003
M21729,R002
M21730,R001
M21731,R001
M21732,R002
M21733,R001
M21734,R001
M21735,R002
M21736,R002
M21737,R002
M21738,R002
M21739,R002
M21740,R002
M21741,R002
M21742,R002
M21743,R003
M21744,R002
M21745,R002
M21746,R003
M21747,R001
M21748,R002
M21749,R002
M21750,R001
M21751,R001
M21752,R003
M21753,R001
M21754,R001
M21755,R003
M21756,R001
M21757,R003
M21758,R002
M21759,R001
M21760,R003
M21761,R002
M21762,R002
M21763,R001
M21764,R001
M21765,R002
M21766,R002
M21767,R003
M21768,R001
M21769,R003
M21770,R002
M21771,R002
M21772,R003
M21773,R002
M21774,R002
M21775,R003
M21776,R003
M21777,R001
M21778,R002
M21779,R002
M21780,R002
M21781,R003
M21782,R001
M21783,R002
M21784,R002
M21785,R001
M21786,R003
M21787,R001
M21788,R001
M21789,R001
M21790,R003
M21791,R001
M21792,R002
M21793,R003
M21794,R002
M21795,R003
M21796,R001
M21797,R003
M21798,R003
M21799,R001
M21800,R002
M21801,R001
M21802,R002
M21803,R001
M21804,R003
M21805,R002
M21806,R003
M21807,R002
M21808,R001
M21809,R001
M21810,R003
M21811,R002
M21812,R001
M21813,R002
M21814,R001
M21815,R002
M21816,R003
M21817,R003
M21818,R003
M21819,R001
M21820,R001
M21821,R001
M21822,R001
M21823,R003
M21824,R002
M21825,R001
M21826,R001
M21827,R003
M21828,R001
M21829,R001
M21830,R002
M21831,R003
M21832,R002
M21833,R001
M21834,R003
M21835,R001
M21836,R003
M21837,R002
M21838,R003
M21839,R003
M21840,R002
M21841,R003
M21842,R003
M21843,R003
M21844,R003
M21845,R001
M21846,R003
M21847,R001
M21848,R003
M21849,R003
M21850,R001
M21851,R002
M21852,R001
M21853,R003
M21854,R002
M21855,R002
M21856,R003
M21857,R001
M21858,R003
M21859,R003
M21860,R001
M21861,R003
M21862,R003
M21863,R002
M21864,R003
M21865,R003
M21866,R003
M21867,R001
M21868,R003
M21869,R003
M21870,R002
M21871,R003
M21872,R003
M21873,R001
M21874,R003
M21875,R001
M21876,R001
M21877,R002
M21878,R002
M21879,R001
M21880,R003
M21881,R001
M21882,R001
M21883,R003
M21884,R002
M21885,R003
M21886,R003
M21887,R003
M21888,R002
M21889,R001
M21890,R002
M21891,R002
M21892,R002
M21893,R002
M21894,R001
M21895,R001
M21896,R003
M21897,R001
M21898,R001
M21899,R001
M21900,R003
M21901,R002
M21902,R002
M21903,R001
M21904,R001
M21905,R001
M21906,R002
M21907,R003
M21908,R001
M21909,R002
M21910,R001
M21911,R003
M21912,R003
M21913,R003
M21914,R001
M21915,R001
M21916,R001
M21917,R003
M21918,R002
M21919,R003
M21920,R002
M21921,R003
M21922,R003
M21923,R001
M21924,R001
M21925,R002
M21926,R002
M21927,R002
M21928,R003
M21929,R002
M21930,R001
M21931,R002
M21932,R002
M21933,R002
M21934,R003
M21935,R003
M21936,R001
M21937,R003
M21938,R002
M21939,R002
M21940,R002
M21941,R001
M21942,R001
M21943,R001
M21944,R001
M21945,R001
M21946,R001
M21947,R002
M21948,R003
M21949,R003
M21950,R003
M21951,R002
M21952,R001
M21953,R003
M21954,R001
M21955,R002
M21956,R002
M21957,R003
M21958,R002
M21959,R001
M21960,R002
M21961,R001
M21962,R003
M21963,R001
M21964,R001
M21965,R003
M21966,R001
M21967,R002
M21968,R003
M21969,R001
M21970,R003
M21971,R001
M21972,R003
M21973,R001
M21974,R001
M21975,R003
M21976,R003
M21977,R002
M21978,R001
M21979,R002
M21980,R002
M21981,R003
M21982,R003
M21983,R001
M21984,R001
M21985,R002
M21986,R002
M21987,R003
M21988,R002
M21989,R002
M21990,R003
M21991,R002
M21992,R001
M21993,R001
M21994,R003
M21995,R002
M21996,R003
M21997,R002
M21998,R003
M21999,R003
M22000,R003
M22001,R001
M22002,R003
M22003,R003
M22004,R003
M22005,R001
M22006,R001
M22007,R001
M22008,R001
M22009,R001
M22010,R002
M22011,R001
M22012,R001
M22013,R003
M22014,R003
M22015,R001
M22016,R002
M22017,R002
M22018,R003
M22019,R001
M22020,R003
M22021,R002
M22022,R001
M22023,R002
M22024,R003
M22025,R003
M22026,R002
M22027,R002
M22028,R002
M22029,R001
M22030,R001
M22031,R003
M22032,R002
M22033,R001
M22034,R003
M22035,R001
M22036,R003
M22037,R001
M22038,R003
M22039,R001
M22040,R003
M22041,R002
M22042,R002
M22043,R003
M22044,R002
M22045,R003
M22046,R003
M22047,R003
M22048,R001
M22049,R003
M22050,R002
M22051,R001
M22052,R001
M22053,R001
M22054,R003
M22055,R001
M22056,R003
M22057,R002
M22058,R003
M22059,R001
M22060,R003
M22061,R001
M22062,R003
M22063,R003
M22064,R002
M22065,R002
M22066,R002
M22067,R003
M22068,R003
M22069,R001
M22070,R001
M22071,R003
M22072,R003
M22073,R003
M22074,R002
M22075,R003
M22076,R003
M22077,R001
M22078,R003
M22079,R001
M22080,R002
M22081,R002
M22082,R001
M22083,R001
M22084,R002
M22085,R002
M22086,R002
M22087,R002
M22088,R002
M22089,R002
M22090,R002
M22091,R003
M22092,R001
M22093,R002
M22094,R002
M22095,R003
M22096,R002
M22097,R002
M22098,R002
M22099,R002
M22100,R003
M22101,R001
M22102,R001
M22103,R003
M22104,R003
M22105,R002
M22106,R001
M22107,R003
M22108,R002
M22109,R002
M22110,R002
M22111,R001
M22112,R003
M22113,R003
M22114,R002
M22115,R001
M22116,R003
M22117,R003
M22118,R003
M22119,R003
M22120,R001
M22121,R003
M22122,R002
M22123,R001
M22124,R003
M22125,R001
M22126,R002
M22127,R002
M22128,R001
M22129,R001
M22130,R003
M22131,R003
M22132,R001
M22133,R003
M22134,R002
M22135,R003
M22136,R002
M22137,R001
M22138,R001
M22139,R001
M22140,R001
M22141,R001
M22142,R003
M22143,R002
M22144,R002
M22145,R001
M22146,R002
M22147,R003
M22148,R002
M22149,R003
M22150,R001
M22151,R001
M22152,R002
M22153,R001
M22154,R003
M22155,R001
M22156,R001
M22157,R003
M22158,R003
M22159,R002
M22160,R002
M22161,R001
M22162,R003
M22163,R001
M22164,R003
M22165,R002
M22166,R001
M22167,R002
M22168,R002
M22169,R003
M22170,R001
M22171,R002
M22172,R002
M22173,R003
M22174,R003
M22175,R003
M22176,R003
M22177,R002
M22178,R002
M22179,R002
M22180,R003
M22181,R003
M22182,R002
M22183,R002
M22184,R001
M22185,R002
M22186,R002
M22187,R003
M22188,R002
M22189,R002
M22190,R001
M22191,R003
M22192,R001
M22193,R001
M22194,R002
M22195,R003
M22196,R003
M22197,R001
M22198,R003
M22199,R002
M22200,R002
M22201,R003
M22202,R003
M22203,R001
M22204,R002
M22205,R002
M22206,R003
M22207,R002
M22208,R002
M22209,R003
M22210,R002
M22211,R001
M22212,R003
M22213,R001
M22214,R003
M22215,R003
M22216,R003
M22217,R002
M22218,R001
M22219,R001
M22220,R002
M22221,R002
M22222,R002
M22223,R001
M22224,R002
M22225,R001
M22226,R002
M22227,R002
M22228,R001
M22229,R001
M22230,R001
M22231,R002
M22232,R002
M22233,R002
M22234,R002
M22235,R003
M22236,R002
M22237,R002
M22238,R002
M22239,R003
M22240,R001
M22241,R003
M22242,R003
M22243,R003
M22244,R003
M22245,R001
M22246,R003
M22247,R003
M22248,R001
M22249,R003
M22250,R003
M22251,R001
M22252,R001
M22253,R003
M22254,R002
M22255,R002
M22256,R002
M22257,R003
M22258,R001
M22259,R002
M22260,R002
M22261,R001
M22262,R001
M22263,R003
M22264,R001
M22265,R002
M22266,R003
M22267,R002
M22268,R001
M22269,R001
M22270,R001
M22271,R003
M22272,R001
M22273,R001
M22274,R003
M22275,R001
M22276,R001
M22277,R003
M22278,R002
M22279,R002
M22280,R002
M22281,R002
M22282,R001
M22283,R001
M22284,R001
M22285,R003
M22286,R003
M22287,R001
M22288,R001
M22289,R003
M22290,R001
M22291,R003
M22292,R003
M22293,R003
M22294,R001
M22295,R003
M22296,R003
M22297,R002
M22298,R003
M22299,R003
M22300,R001
M22301,R003
M22302,R002
M22303,R003
M22304,R002
M22305,R001
M22306,R001
M22307,R002
M22308,R002
M22309,R002
M22310,R003
M22311,R002
M22312,R001
M22313,R003
M22314,R002
M22315,R003
M22316,R003
M22317,R001
M22318,R003
M22319,R002
M22320,R002
M22321,R002
M22322,R002
M22323,R002
M22324,R002
M22325,R003
M22326,R002
M22327,R003
M22328,R003
M22329,R002
M22330,R003
M22331,R001
M22332,R001
M22333,R002
M22334,R002
M22335,R003
M22336,R001
M22337,R002
M22338,R003
M22339,R003
M22340,R003
M22341,R002
M22342,R002
M22343,R002
M22344,R002
M22345,R003
M22346,R001
M22347,R001
M22348,R003
M22349,R002
M22350,R003
M22351,R002
M22352,R002
M22353,R001
M22354,R003
M22355,R002
M22356,R002
M22357,R001
M22358,R001
M22359,R002
M22360,R002
M22361,R003
M22362,R002
M22363,R003
M22364,R003
M22365,R001
M22366,R003
M22367,R003
M22368,R002
M22369,R003
M22370,R002
M22371,R003
M22372,R002
M22373,R001
M22374,R003
M22375,R003
M22376,R003
M22377,R003
M22378,R003
M22379,R001
M22380,R002
M22381,R003
M22382,R003
M22383,R002
M22384,R001
M22385,R001
M22386,R002
M22387,R003
M22388,R002
M22389,R003
M22390,R003
M22391,R003
M22392,R002
M22393,R001
M22394,R001
M22395,R002
M22396,R002
M22397,R001
M22398,R003
M22399,R003
M22400,R001
M22401,R003
M22402,R003
M22403,R001
M22404,R002
M22405,R001
M22406,R003
M22407,R003
M22408,R001
M22409,R002
M22410,R002
M22411,R002
M22412,R001
M22413,R001
M22414,R001
M22415,R003
M22416,R003
M22417,R001
M22418,R002
M22419,R001
M22420,R003
M22421,R001
M22422,R002
M22423,R001
M22424,R001
M22425,R001
M22426,R001
M22427,R002
M22428,R003
M22429,R001
M22430,R001
M22431,R002
M22432,R003
M22433,R002
M22434,R001
M22435,R001
M22436,R002
M22437,R003
M22438,R002
M22439,R002
M22440,R003
M22441,R003
M22442,R002
M22443,R003
M22444,R002
M22445,R002
M22446,R001
M22447,R002
M22448,R002
M22449,R001
M22450,R001
M22451,R002
M22452,R002
M22453,R002
M22454,R001
M22455,R001
M22456,R001
M22457,R003
M22458,R001
M22459,R001
M22460,R003
M22461,R002
M22462,R001
M22463,R003
M22464,R001
M22465,R003
M22466,R002
M22467,R003
M22468,R003
M22469,R002
M22470,R001
M22471,R001
M22472,R001
M22473,R002
M22474,R001
M22475,R002
M22476,R002
M22477,R002
M22478,R002
M22479,R002
M22480,R003
M22481,R002
M22482,R002
M22483,R002
M22484,R003
M22485,R003
M22486,R002
M22487,R001
M22488,R003
M22489,R003
M22490,R003
M22491,R003
M22492,R003
M22493,R002
M22494,R002
M22495,R001
M22496,R003
M22497,R002
M22498,R001
M22499,R002
M22500,R001
M22501,R002
M22502,R003
M22503,R001
M22504,R001
M22505,R001
M22506,R001
M22507,R001
M22508,R001
M22509,R002
M22510,R002
M22511,R002
M22512,R001
M22513,R003
M22514,R002
M22515,R003
M22516,R002
M22517,R001
M22518,R003
M22519,R002
M22520,R003
M22521,R001
M22522,R003
M22523,R002
M22524,R003
M22525,R003
M22526,R003
M22527,R002
M22528,R003
M22529,R003
M22530,R003
M22531,R002
M22532,R002
M22533,R002
M22534,R001
M22535,R003
M22536,R001
M22537,R002
M22538,R003
M22539,R002
M22540,R003
M22541,R003
M22542,R002
M22543,R001
M22544,R001
M22545,R003
M22546,R001
M22547,R003
M22548,R003
M22549,R002
M22550,R001
M22551,R002
M22552,R001
M22553,R001
M22554,R002
M22555,R001
M22556,R003
M22557,R002
M22558,R003
M22559,R003
M22560,R002
M22561,R001
M22562,R002
M22563,R001
M22564,R002
M22565,R002
M22566,R001
M22567,R001
M22568,R003
M22569,R003
M22570,R001
M22571,R001
M22572,R001
M22573,R002
M22574,R003
M22575,R003
M22576,R003
M22577,R002
M22578,R003
M22579,R001
M22580,R001
M22581,R002
M22582,R003
M22583,R002
M22584,R001
M22585,R001
M22586,R002
M22587,R002
M22588,R002
M22589,R002
M22590,R002
M22591,R001
M22592,R002
M22593,R003
M22594,R003
M22595,R003
M22596,R001
M22597,R003
M22598,R003
M22599,R003
M22600,R001
M22601,R003
M22602,R003
M22603,R002
M22604,R001
M22605,R003
M22606,R002
M22607,R003
M22608,R001
M22609,R001
M22610,R003
M22611,R003
M22612,R001
M22613,R001
M22614,R003
M22615,R003
M22616,R001
M22617,R003
M22618,R003
M22619,R001
M22620,R001
M22621,R002
M22622,R003
M22623,R001
M22624,R002
M22625,R001
M22626,R003
M22627,R003
M22628,R003
M22629,R003
M22630,R003
M22631,R001
M22632,R001
M22633,R002
M22634,R002
M22635,R001
M22636,R002
M22637,R001
M22638,R001
M22639,R001
M22640,R002
M22641,R001
M22642,R002
M22643,R001
M22644,R002
M22645,R003
M22646,R003
M22647,R001
M22648,R003
M22649,R003
M22650,R002
M22651,R001
M22652,R002
M22653,R003
M22654,R002
M22655,R001
M22656,R001
M22657,R002
M22658,R001
M22659,R001
M22660,R003
M22661,R003
M22662,R001
M22663,R003
M22664,R003
M22665,R003
M22666,R002
M22667,R001
M22668,R002
M22669,R001
M22670,R001
M22671,R001
M22672,R003
M22673,R003
M22674,R003
M22675,R002
M22676,R002
M22677,R001
M22678,R002
M22679,R003
M22680,R002
M22681,R001
M22682,R003
M22683,R001
M22684,R002
M22685,R002
M22686,R001
M22687,R001
M22688,R001
M22689,R002
M22690,R002
M22691,R002
M22692,R001
M22693,R002
M22694,R002
M22695,R001
M22696,R002
M22697,R003
M22698,R003
M22699,R003
M22700,R002
M22701,R003
M22702,R003
M22703,R002
M22704,R002
M22705,R002
M22706,R003
M22707,R001
M22708,R002
M22709,R002
M22710,R003
M22711,R001
M22712,R002
M22713,R002
M22714,R003
M22715,R003
M22716,R003
M22717,R002
M22718,R001
M22719,R002
M22720,R001
M22721,R002
M22722,R001
M22723,R001
M22724,R002
M22725,R002
M22726,R003
M22727,R002
M22728,R002
M22729,R002
M22730,R002
M22731,R002
M22732,R003
M22733,R003
M22734,R002
M22735,R001
M22736,R003
M22737,R003
M22738,R001
M22739,R002
M22740,R003
M22741,R002
M22742,R001
M22743,R001
M22744,R001
M22745,R003
M22746,R003
M22747,R001
M22748,R001
M22749,R001
M22750,R001
M22751,R002
M22752,R002
M22753,R002
M22754,R002
M22755,R001
M22756,R002
M22757,R002
M22758,R002
M22759,R001
M22760,R002
M22761,R001
M22762,R002
M22763,R003
M22764,R003
M22765,R002
M22766,R001
M22767,R001
M22768,R002
M22769,R001
M22770,R002
M22771,R002
M22772,R002
M22773,R003
M22774,R001
M22775,R001
M22776,R001
M22777,R002
M22778,R002
M22779,R002
M22780,R002
M22781,R001
M22782,R001
M22783,R001
M22784,R003
M22785,R001
M22786,R002
M22787,R003
M22788,R001
M22789,R001
M22790,R003
M22791,R002
M22792,R003
M22793,R002
M22794,R003
M22795,R003
M22796,R003
M22797,R002
M22798,R003
M22799,R003
M22800,R002
M22801,R001
M22802,R002
M22803,R002
M22804,R001
M22805,R003
M22806,R003
M22807,R002
M22808,R001
M22809,R002
M22810,R001
M22811,R001
M22812,R003
M22813,R003
M22814,R002
M22815,R001
M22816,R002
M22817,R002
M22818,R002
M22819,R001
M22820,R003
M22821,R002
M22822,R001
M22823,R001
M22824,R001
M22825,R003
M22826,R001
M22827,R001
M22828,R001
M22829,R001
M22830,R001
M22831,R003
M22832,R001
M22833,R003
M22834,R001
M22835,R002
M22836,R003
M22837,R001
M22838,R001
M22839,R003
M22840,R002
M22841,R003
M22842,R002
M22843,R002
M22844,R001
M22845,R002
M22846,R001
M22847,R003
M22848,R003
M22849,R001
M22850,R003
M22851,R002
M22852,R001
M22853,R003
M22854,R001
M22855,R003
M22856,R002
M22857,R003
M22858,R001
M22859,R003
M22860,R001
M22861,R003
M22862,R001
M22863,R003
M22864,R002
M22865,R002
M22866,R002
M22867,R002
M22868,R001
M22869,R001
M22870,R003
M22871,R003
M22872,R001
M22873,R003
M22874,R002
M22875,R002
M22876,R003
M22877,R002
M22878,R001
M22879,R001
M22880,R001
M22881,R003
M22882,R002
M22883,R001
M22884,R001
M22885,R003
M22886,R002
M22887,R003
M22888,R003
M22889,R003
M22890,R003
M22891,R002
M22892,R003
M22893,R003
M22894,R002
M22895,R003
M22896,R002
M22897,R002
M22898,R003
M22899,R002
M22900,R003
M22901,R001
M22902,R003
M22903,R001
M22904,R001
M22905,R003
M22906,R003
M22907,R002
M22908,R001
M22909,R003
M22910,R002
M22911,R001
M22912,R001
M22913,R002
M22914,R001
M22915,R003
M22916,R003
M22917,R001
M22918,R003
M22919,R002
M22920,R002
M22921,R002
M22922,R003
M22923,R001
M22924,R002
M22925,R001
M22926,R001
M22927,R002
M22928,R002
M22929,R001
M22930,R001
M22931,R002
M22932,R002
M22933,R003
M22934,R002
M22935,R001
M22936,R002
M22937,R001
M22938,R001
M22939,R001
M22940,R001
M22941,R003
M22942,R003
M22943,R002
M22944,R003
M22945,R001
M22946,R001
M22947,R003
M22948,R002
M22949,R001
M22950,R001
M22951,R003
M22952,R003
M22953,R001
M22954,R001
M22955,R002
M22956,R002
M22957,R001
M22958,R001
M22959,R002
M22960,R003
M22961,R002
M22962,R001
M22963,R002
M22964,R002
M22965,R001
M22966,R003
M22967,R003
M22968,R001
M22969,R003
M22970,R003
M22971,R002
M22972,R003
M22973,R002
M22974,R003
M22975,R003
M22976,R001
M22977,R002
M22978,R002
M22979,R003
M22980,R002
M22981,R002
M22982,R002
M22983,R003
M22984,R002
M22985,R001
M22986,R002
M22987,R002
M22988,R003
M22989,R002
M22990,R003
M22991,R002
M22992,R002
M22993,R001
M22994,R002
M22995,R001
M22996,R003
M22997,R001
M22998,R003
M22999,R003
M23000,R002
M23001,R002
M23002,R003
M23003,R001
M23004,R003
M23005,R002
M23006,R002
M23007,R003
M23008,R002
M23009,R003
M23010,R001
M23011,R002
M23012,R002
M23013,R001
M23014,R003
M23015,R001
M23016,R001
M23017,R002
M23018,R001
M23019,R003
M23020,R003
M23021,R003
M23022,R001
M23023,R002
M23024,R001
M23025,R001
M23026,R003
M23027,R002
M23028,R003
M23029,R003
M23030,R003
M23031,R003
M23032,R001
M23033,R001
M23034,R003
M23035,R001
M23036,R001
M23037,R001
M23038,R003
M23039,R002
M23040,R003
M23041,R002
M23042,R002
M23043,R002
M23044,R001
M23045,R002
M23046,R001
M23047,R002
M23048,R002
M23049,R003
M23050,R001
M23051,R001
M23052,R003
M23053,R001
M23054,R002
M23055,R001
M23056,R003
M23057,R001
M23058,R003
M23059,R002
M23060,R002
M23061,R001
