merchant_id,name,industry,risk_profile
M29147,Fresh Traders,Fashion,High
M29148,Metro Foods,Food & Beverage,Medium
M29149,Global Services,Healthcare,High
M29150,Nova Services,Electronics,High
M29151,Global Hub,Electronics,Medium
M29152,NextGen Mart,Technology,High
M29153,XYZ Traders,Retail,Low
M29154,Elite Foods,Automotive,Medium
M29155,NextGen Foods,Technology,Low
M29156,XYZ Retailers,Automotive,High
M29157,Metro Services,Education,Medium
M29158,Global Services,Fashion,High
M29159,Fresh Electronics,Fashion,Medium
M29160,XYZ Foods,Healthcare,High
M29161,Nova Retailers,Education,Low
M29162,Vertex World,Food & Beverage,High
M29163,Vertex Foods,Fashion,Low
M29164,XYZ Solutions,Food & Beverage,Medium
M29165,Metro Store,Food & Beverage,Medium
M29166,Fresh Foods,Electronics,High
M29167,ABC Solutions,Food & Beverage,Medium
M29168,Elite Store,Retail,High
M29169,Fresh Solutions,Retail,High
M29170,NextGen Solutions,Finance,Medium
M29171,Prime Services,Travel,High
M29172,Elite Store,Finance,High
M29173,NextGen World,Healthcare,Medium
M29174,Metro Electronics,Education,High
M29175,Vertex Hub,Automotive,Low
M29176,Nova World,Education,Medium
M29177,Global Hub,Finance,High
M29178,Nova Services,Travel,High
M29179,XYZ Traders,Automotive,High
M29180,Global Retailers,Food & Beverage,Medium
M29181,NextGen Services,Technology,High
M29182,Prime Retailers,Fashion,Medium
M29183,Fresh Solutions,Finance,Medium
M29184,Prime Store,Retail,Medium
M29185,Vertex Hub,Automotive,Low
M29186,Fresh Electronics,Automotive,Medium
M29187,Nova Store,Food & Beverage,High
M29188,Prime Hub,Food & Beverage,Medium
M29189,Vertex Store,Healthcare,Low
M29190,Prime Retailers,Education,Medium
M29191,NextGen Foods,Food & Beverage,Low
M29192,Nova Foods,Education,Low
M29193,Vertex Mart,Electronics,High
M29194,Prime Electronics,Finance,Low
M29195,NextGen Mart,Automotive,High
M29196,NextGen Electronics,Fashion,Medium
M29197,Metro Foods,Education,Medium
M29198,Global Hub,Fashion,High
M29199,Elite Hub,Technology,Low
M29200,Metro Store,Technology,High
M29201,Nova World,Electronics,Medium
M29202,ABC Hub,Retail,High
M29203,Vertex World,Electronics,High
M29204,Prime Hub,Electronics,Medium
M29205,ABC Store,Education,Medium
M29206,Nova Mart,Electronics,Medium
M29207,Vertex Retailers,Fashion,Low
M29208,Prime Services,Electronics,Medium
M29209,Vertex Mart,Technology,High
M29210,Metro Store,Technology,Medium
M29211,Vertex Store,Technology,High
M29212,Metro Traders,Electronics,Low
M29213,Elite Foods,Healthcare,Medium
M29214,Global Traders,Healthcare,Medium
M29215,Metro Services,Electronics,Low
M29216,Elite Mart,Fashion,Medium
M29217,Metro Store,Electronics,High
M29218,Elite Store,Food & Beverage,Low
M29219,Elite World,Automotive,High
M29220,Metro Electronics,Finance,High
M29221,Fresh Retailers,Automotive,Medium
M29222,Elite Store,Healthcare,Low
M29223,Vertex World,Automotive,Medium
M29224,Global Mart,Automotive,High
M29225,XYZ Foods,Fashion,Medium
M29226,Metro Foods,Education,Medium
M29227,Fresh Hub,Food & Beverage,Medium
M29228,ABC Store,Healthcare,High
M29229,Nova Hub,Healthcare,Medium
M29230,NextGen Services,Retail,Low
M29231,Global Retailers,Fashion,Medium
M29232,Vertex Solutions,Healthcare,High
M29233,Fresh Solutions,Finance,Medium
M29234,Vertex Traders,Healthcare,Low
M29235,ABC Store,Travel,High
M29236,Fresh Mart,Retail,High
M29237,Nova Store,Food & Beverage,High
M29238,Vertex Mart,Finance,Medium
M29239,Vertex Retailers,Retail,Medium
M29240,NextGen Mart,Healthcare,Medium
M29241,Prime Services,Food & Beverage,Low
M29242,Vertex World,Education,Low
M29243,ABC Store,Healthcare,Medium
M29244,Metro Hub,Fashion,Low
M29245,Global Hub,Healthcare,Medium
M29246,Nova Hub,Retail,Low
M29247,Elite Mart,Retail,Low
M29248,XYZ Mart,Food & Beverage,Low
M29249,Prime Solutions,Education,High
M29250,Fresh Solutions,Technology,Medium
M29251,XYZ Services,Finance,Medium
M29252,Global Mart,Fashion,Medium
M29253,NextGen Hub,Education,Low
M29254,XYZ Traders,Technology,Medium
M29255,Prime Store,Food & Beverage,Low
M29256,Vertex Foods,Travel,Medium
M29257,Global Hub,Automotive,Medium
M29258,Elite World,Education,Low
M29259,Metro Traders,Fashion,Medium
M29260,NextGen Hub,Travel,Low
M29261,Global Electronics,Electronics,Medium
M29262,NextGen Hub,Automotive,Low
M29263,Fresh Retailers,Automotive,Medium
M29264,Global Solutions,Fashion,Medium
M29265,Nova World,Retail,Medium
M29266,ABC Electronics,Automotive,Medium
M29267,NextGen Store,Travel,Low
M29268,Elite Store,Food & Beverage,Medium
M29269,Prime Retailers,Retail,Medium
M29270,Metro Traders,Finance,Medium
M29271,Elite Store,Healthcare,Low
M29272,ABC World,Food & Beverage,Medium
M29273,Metro Mart,Healthcare,High
M29274,ABC Electronics,Automotive,High
M29275,Global Foods,Electronics,High
M29276,Metro Mart,Automotive,Low
M29277,Elite Mart,Healthcare,Medium
M29278,Prime Store,Education,High
M29279,Fresh Retailers,Finance,Low
M29280,Nova World,Retail,Medium
M29281,XYZ World,Retail,Medium
M29282,Fresh Hub,Electronics,Medium
M29283,NextGen Mart,Food & Beverage,Low
M29284,Nova World,Healthcare,Low
M29285,XYZ Traders,Healthcare,Low
M29286,Elite Hub,Healthcare,Medium
M29287,Vertex Services,Fashion,Medium
M29288,Prime Electronics,Automotive,High
M29289,Nova Traders,Healthcare,Low
M29290,Global Store,Healthcare,Medium
M29291,Nova Solutions,Healthcare,High
M29292,NextGen Foods,Food & Beverage,Medium
M29293,ABC Services,Technology,Low
M29294,NextGen Services,Healthcare,High
M29295,Vertex Hub,Electronics,High
M29296,XYZ Electronics,Healthcare,Medium
M29297,Vertex Solutions,Travel,Medium
M29298,Nova Services,Electronics,Low
M29299,Fresh Electronics,Finance,High
M29300,Fresh Services,Education,Medium
M29301,Metro Hub,Food & Beverage,Medium
M29302,Global Store,Electronics,Low
M29303,NextGen Services,Automotive,High
M29304,Vertex Mart,Healthcare,High
M29305,Global World,Technology,High
M29306,Fresh Electronics,Retail,Low
M29307,Metro Foods,Healthcare,Medium
M29308,Metro Foods,Retail,Medium
M29309,Prime Mart,Healthcare,High
M29310,XYZ Services,Technology,Low
M29311,Elite Solutions,Technology,High
M29312,Vertex Hub,Fashion,High
M29313,XYZ World,Travel,Low
M29314,ABC Solutions,Retail,Low
M29315,Global Solutions,Food & Beverage,Medium
M29316,NextGen Solutions,Automotive,Low
M29317,Vertex Store,Electronics,Low
M29318,ABC Electronics,Technology,Medium
M29319,Vertex Traders,Technology,High
M29320,Nova Traders,Travel,High
M29321,Fresh Solutions,Finance,High
M29322,NextGen Retailers,Automotive,Low
M29323,Vertex Mart,Retail,Low
M29324,Global Mart,Technology,Medium
M29325,Vertex Traders,Electronics,Low
M29326,ABC Store,Food & Beverage,High
M29327,Global Mart,Travel,Low
M29328,Elite Mart,Travel,Low
M29329,XYZ Electronics,Automotive,High
M29330,Global World,Healthcare,Low
M29331,Prime Retailers,Fashion,Low
M29332,Prime Store,Technology,Medium
M29333,Global Electronics,Healthcare,High
M29334,Vertex Store,Automotive,High
M29335,Metro Services,Education,Low
M29336,Global Hub,Travel,High
M29337,Nova Foods,Fashion,Low
M29338,Elite Store,Healthcare,Low
M29339,NextGen Mart,Fashion,High
M29340,Metro Retailers,Retail,Medium
M29341,Vertex Solutions,Automotive,High
M29342,XYZ Foods,Food & Beverage,Low
M29343,XYZ Retailers,Healthcare,Medium
M29344,Metro Solutions,Electronics,Medium
M29345,Global Mart,Retail,High
M29346,Global Hub,Automotive,Low
M29347,ABC Solutions,Food & Beverage,High
M29348,XYZ Retailers,Food & Beverage,Low
M29349,Prime Foods,Retail,Medium
M29350,Vertex Foods,Healthcare,High
M29351,NextGen Foods,Healthcare,High
M29352,NextGen Services,Electronics,Medium
M29353,Fresh Retailers,Travel,Low
M29354,Nova Electronics,Healthcare,Medium
M29355,Fresh Hub,Food & Beverage,High
M29356,Fresh Foods,Retail,Low
M29357,Prime Mart,Retail,High
M29358,Elite World,Electronics,Medium
M29359,Vertex Electronics,Food & Beverage,High
M29360,ABC World,Food & Beverage,High
M29361,Prime Traders,Healthcare,High
M29362,Fresh Store,Finance,Medium
M29363,ABC Solutions,Healthcare,Medium
M29364,Fresh Electronics,Technology,High
M29365,Metro Foods,Finance,Low
M29366,NextGen Hub,Electronics,Low
M29367,Metro Traders,Healthcare,High
M29368,Elite Hub,Finance,High
M29369,Elite Electronics,Automotive,High
M29370,ABC Retailers,Healthcare,Medium
M29371,Global Mart,Electronics,Low
M29372,Metro Retailers,Retail,Medium
M29373,Vertex Services,Finance,Low
M29374,Fresh Hub,Food & Beverage,High
M29375,Prime Services,Healthcare,Low
M29376,ABC Electronics,Technology,High
M29377,Nova Electronics,Technology,High
M29378,Global Retailers,Automotive,Medium
M29379,ABC Foods,Fashion,Low
M29380,Prime Hub,Food & Beverage,High
M29381,Global World,Electronics,Low
M29382,Vertex Mart,Healthcare,High
M29383,Nova Services,Food & Beverage,Medium
M29384,ABC Mart,Technology,High
M29385,ABC Solutions,Healthcare,Medium
M29386,Metro Foods,Travel,Low
M29387,Prime Mart,Food & Beverage,Medium
M29388,Vertex Services,Healthcare,High
M29389,Metro Store,Food & Beverage,Medium
M29390,Nova Electronics,Electronics,Low
M29391,Nova Services,Finance,Low
M29392,Nova Services,Fashion,High
M29393,Vertex Hub,Education,Medium
M29394,Global Foods,Food & Beverage,High
M29395,Metro Foods,Travel,Low
M29396,Vertex Solutions,Technology,Medium
M29397,NextGen Store,Technology,Medium
M29398,ABC Store,Fashion,High
M29399,Vertex Foods,Travel,Medium
M29400,Metro Services,Technology,Low
M29401,ABC Services,Education,High
M29402,ABC Mart,Food & Beverage,High
M29403,ABC Mart,Electronics,Medium
M29404,Vertex Retailers,Travel,High
M29405,Vertex Electronics,Healthcare,Medium
M29406,Nova Mart,Education,Low
M29407,Global Store,Healthcare,High
M29408,XYZ Services,Travel,Low
M29409,Global Foods,Education,Medium
M29410,Vertex Store,Healthcare,Medium
M29411,Global Traders,Finance,Low
M29412,XYZ Services,Technology,High
M29413,Elite Solutions,Technology,Medium
M29414,XYZ Foods,Fashion,Low
M29415,Global Electronics,Education,High
M29416,XYZ Foods,Technology,Medium
M29417,Elite Foods,Healthcare,Low
M29418,XYZ Retailers,Education,High
M29419,Elite Electronics,Automotive,Low
M29420,Global Store,Healthcare,Medium
M29421,Global World,Electronics,Medium
M29422,Elite Store,Finance,Medium
M29423,Nova Retailers,Fashion,Low
M29424,Vertex Electronics,Finance,Medium
M29425,Elite Traders,Food & Beverage,High
M29426,Metro World,Finance,Medium
M29427,Prime Traders,Travel,Low
M29428,XYZ World,Automotive,High
M29429,Fresh World,Retail,Medium
M29430,Elite Mart,Finance,Low
M29431,Elite Solutions,Automotive,High
M29432,Metro Traders,Healthcare,Low
M29433,Elite Electronics,Finance,High
M29434,NextGen Foods,Electronics,Medium
M29435,Elite Traders,Automotive,Medium
M29436,ABC Foods,Retail,High
M29437,NextGen Mart,Finance,High
M29438,Vertex Hub,Fashion,Low
M29439,Fresh Retailers,Retail,Medium
M29440,Vertex World,Fashion,Medium
M29441,Elite Traders,Technology,High
M29442,Vertex Electronics,Retail,High
M29443,Elite Store,Fashion,Low
M29444,Fresh Solutions,Automotive,Medium
M29445,ABC Retailers,Fashion,Low
M29446,XYZ Traders,Electronics,Medium
M29447,Global World,Healthcare,Low
M29448,XYZ Services,Food & Beverage,High
M29449,Fresh Services,Finance,Low
M29450,Global Electronics,Fashion,Medium
M29451,Nova World,Travel,Medium
M29452,Global World,Automotive,High
M29453,XYZ Solutions,Education,Medium
M29454,Vertex Store,Travel,Medium
M29455,Global Store,Finance,High
M29456,Nova Hub,Automotive,Medium
M29457,NextGen Foods,Education,High
M29458,Elite Traders,Fashion,High
M29459,NextGen Solutions,Education,Low
M29460,ABC Services,Travel,Low
M29461,Fresh Store,Electronics,High
M29462,XYZ Electronics,Technology,Medium
M29463,Global Store,Healthcare,Low
M29464,Vertex Mart,Healthcare,High
M29465,Fresh Services,Electronics,Low
M29466,Elite Mart,Education,Low
M29467,Prime Solutions,Technology,Medium
M29468,NextGen Electronics,Automotive,Low
M29469,Fresh Traders,Fashion,Low
M29470,NextGen Store,Fashion,High
M29471,ABC Retailers,Fashion,Medium
M29472,Vertex Solutions,Healthcare,Medium
M29473,Elite Store,Education,High
M29474,XYZ Foods,Electronics,Low
M29475,ABC Solutions,Finance,Low
M29476,Metro Traders,Finance,Low
M29477,ABC Solutions,Electronics,Medium
M29478,XYZ Mart,Electronics,Low
M29479,Fresh Retailers,Automotive,Medium
M29480,Vertex Hub,Healthcare,High
M29481,XYZ Hub,Automotive,Medium
M29482,Global Mart,Travel,Medium
M29483,Global Services,Technology,High
M29484,ABC Mart,Automotive,High
M29485,Elite Mart,Automotive,Medium
M29486,Prime Retailers,Food & Beverage,High
M29487,Vertex Mart,Retail,Low
M29488,NextGen Hub,Food & Beverage,High
M29489,Metro Electronics,Education,Medium
M29490,Nova World,Retail,Low
M29491,Prime Solutions,Electronics,Medium
M29492,Vertex Store,Healthcare,High
M29493,Nova Solutions,Travel,High
M29494,Nova Services,Technology,Medium
M29495,Metro Traders,Electronics,High
M29496,Prime Store,Fashion,Low
M29497,XYZ Foods,Automotive,Low
M29498,ABC Services,Education,Low
M29499,Prime Electronics,Healthcare,Medium
M29500,Elite Solutions,Finance,High
M29501,NextGen Traders,Technology,Medium
M29502,Prime World,Retail,Medium
M29503,Global World,Retail,High
M29504,Vertex Services,Finance,Medium
M29505,Elite Traders,Automotive,Low
M29506,Elite Mart,Healthcare,Low
M29507,NextGen World,Healthcare,Low
M29508,Global Mart,Automotive,Low
M29509,Prime Electronics,Food & Beverage,Medium
M29510,Global Hub,Electronics,Low
M29511,Fresh Services,Automotive,Medium
M29512,NextGen Mart,Finance,High
M29513,XYZ World,Food & Beverage,High
M29514,Nova Mart,Technology,Medium
M29515,NextGen Solutions,Automotive,High
M29516,NextGen Traders,Retail,Medium
M29517,ABC Retailers,Electronics,High
M29518,XYZ Hub,Retail,High
M29519,Fresh Traders,Healthcare,High
M29520,NextGen Solutions,Food & Beverage,High
M29521,XYZ Services,Automotive,High
M29522,Fresh Electronics,Technology,High
M29523,Elite Mart,Finance,High
M29524,Nova Hub,Finance,High
M29525,Prime Electronics,Electronics,High
M29526,Vertex Store,Education,Medium
M29527,Elite Foods,Automotive,Low
M29528,Prime Retailers,Automotive,High
M29529,Global Mart,Automotive,High
M29530,ABC Mart,Fashion,High
M29531,Vertex Foods,Travel,Medium
M29532,XYZ Services,Healthcare,High
M29533,Nova Store,Finance,Low
M29534,XYZ Solutions,Food & Beverage,Low
M29535,Elite Traders,Food & Beverage,High
M29536,Metro Services,Technology,Medium
M29537,Nova Traders,Retail,Medium
M29538,Fresh Electronics,Finance,Low
M29539,Elite Retailers,Education,Low
M29540,ABC Hub,Food & Beverage,High
M29541,ABC Electronics,Healthcare,Medium
M29542,Prime World,Food & Beverage,Low
M29543,Metro World,Education,High
M29544,Fresh Store,Food & Beverage,Medium
M29545,Fresh Hub,Finance,High
M29546,Vertex World,Technology,Medium
M29547,Nova Mart,Automotive,Medium
M29548,Elite Services,Food & Beverage,High
M29549,Global Mart,Retail,Medium
M29550,Nova Mart,Technology,Low
M29551,Global Mart,Fashion,High
M29552,XYZ World,Electronics,Low
M29553,Metro Store,Food & Beverage,Low
M29554,XYZ Traders,Technology,Medium
M29555,XYZ Electronics,Travel,High
M29556,Prime Electronics,Retail,Low
M29557,Fresh Store,Fashion,Low
M29558,XYZ Store,Electronics,Low
M29559,Nova Mart,Education,High
M29560,Prime Mart,Education,Low
M29561,Nova Electronics,Retail,Medium
M29562,Metro Retailers,Food & Beverage,Medium
M29563,Fresh Store,Education,High
M29564,Fresh Mart,Healthcare,Medium
M29565,Metro Retailers,Electronics,High
M29566,NextGen World,Automotive,High
M29567,Nova Retailers,Automotive,Medium
M29568,ABC Electronics,Technology,High
M29569,Fresh Traders,Retail,Low
M29570,Fresh Services,Fashion,High
M29571,Fresh Hub,Healthcare,High
M29572,Global Foods,Electronics,Low
M29573,XYZ Mart,Healthcare,High
M29574,Global Hub,Travel,Low
M29575,Fresh World,Retail,Medium
M29576,Vertex Foods,Fashion,High
M29577,Nova Mart,Fashion,Low
M29578,NextGen Mart,Electronics,High
M29579,Elite Retailers,Fashion,Medium
M29580,Global Retailers,Healthcare,Medium
M29581,Vertex Hub,Retail,Low
M29582,XYZ Store,Travel,Low
M29583,Fresh Retailers,Electronics,Medium
M29584,Vertex Foods,Automotive,Medium
M29585,Elite Traders,Electronics,Low
M29586,Vertex World,Travel,High
M29587,XYZ Traders,Fashion,Medium
M29588,XYZ Electronics,Healthcare,Low
M29589,Metro Retailers,Education,Medium
M29590,ABC Solutions,Fashion,Medium
M29591,Metro Store,Healthcare,Medium
M29592,Vertex World,Retail,Medium
M29593,ABC Electronics,Healthcare,Medium
M29594,Elite Electronics,Finance,Medium
M29595,Global Solutions,Technology,High
M29596,NextGen Solutions,Travel,High
M29597,Global Store,Travel,Low
M29598,ABC Hub,Automotive,High
M29599,Elite Foods,Fashion,Medium
M29600,NextGen World,Healthcare,Low
M29601,Prime World,Travel,High
M29602,Metro Mart,Healthcare,High
M29603,Nova World,Retail,High
M29604,Metro Mart,Electronics,High
M29605,Metro Mart,Fashion,High
M29606,Metro Retailers,Electronics,Low
M29607,Nova Mart,Healthcare,Medium
M29608,Metro Traders,Travel,Medium
M29609,Vertex Electronics,Technology,Low
M29610,Global Foods,Education,Medium
M29611,Prime Services,Automotive,Low
M29612,Fresh Services,Retail,Low
M29613,Global Solutions,Automotive,Medium
M29614,ABC Electronics,Travel,High
M29615,Elite Traders,Electronics,Low
M29616,Metro Store,Retail,Medium
M29617,Nova Mart,Fashion,Medium
M29618,Vertex Foods,Technology,High
M29619,Global Solutions,Retail,High
M29620,Vertex Retailers,Fashion,High
M29621,Metro Mart,Travel,High
